raw_row_index,condition,image_variant,text_variant,condition_query_index,group_index,group_query_index,query_id,source_id,text_row_index,colorless_caption_id,structure_id,template_id,is_canonical,regime,pattern_id,motif,orientation,composition,symmetry,relevant_count,first_relevant_rank,top1_image_id,top1_score,best_relevant_score,best_nonrelevant_score,best_relevant_margin,structural_hit_at_1,structural_hit_at_5,structural_fractional_recall_at_5,structural_mrr,structural_ndcg_at_10
301,grayscale_image_full_caption,grayscale,full_caption,21,1,4,CAP-V2_005-TPL_02,positivos,21,SCAP-A3FE31524DCA0243-TPL_02,STR-A3FE31524DCA0243,TPL_02,false,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,7,8,V2_042,0.209374025464,0.167332753539,0.209374025464,-0.042041271925,0.000000000000,0.000000000000,0.000000000000,0.125000000000,0.169459849799
302,grayscale_image_full_caption,grayscale,full_caption,22,2,4,CAP-V2_005-TPL_03,positivos,22,SCAP-A3FE31524DCA0243-TPL_03,STR-A3FE31524DCA0243,TPL_03,false,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,7,8,V2_042,0.213356629014,0.181588992476,0.213356629014,-0.031767636538,0.000000000000,0.000000000000,0.000000000000,0.125000000000,0.248916929232
303,grayscale_image_full_caption,grayscale,full_caption,23,3,4,CAP-V2_005-TPL_04,positivos,23,SCAP-A3FE31524DCA0243-TPL_04,STR-A3FE31524DCA0243,TPL_04,false,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,7,3,V2_042,0.218040212989,0.205499023199,0.218040212989,-0.012541189790,0.000000000000,1.000000000000,0.285714285714,0.333333333333,0.424433794143
304,grayscale_image_full_caption,grayscale,full_caption,24,4,4,CAP-V2_005-TPL_05,positivos,24,SCAP-A3FE31524DCA0243-TPL_05,STR-A3FE31524DCA0243,TPL_05,false,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,7,1,V2_005,0.226425975561,0.226425975561,0.221452489495,0.004973486066,1.000000000000,1.000000000000,0.571428571429,1.000000000000,0.673023463888
305,grayscale_image_full_caption,grayscale,full_caption,25,5,0,CAP-V2_006-TPL_01,positivos,25,SCAP-390DD4719A974C7E-TPL_01,STR-390DD4719A974C7E,TPL_01,true,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,2,V2_004,0.258617103100,0.250405132771,0.258617103100,-0.008211970329,0.000000000000,1.000000000000,0.142857142857,0.500000000000,0.362966026643
306,grayscale_image_full_caption,grayscale,full_caption,26,6,0,CAP-V2_006-TPL_02,positivos,26,SCAP-390DD4719A974C7E-TPL_02,STR-390DD4719A974C7E,TPL_02,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,18,V2_030,0.233605816960,0.200565248728,0.233605816960,-0.033040568233,0.000000000000,0.000000000000,0.000000000000,0.055555555556,0.000000000000
307,grayscale_image_full_caption,grayscale,full_caption,27,7,0,CAP-V2_006-TPL_03,positivos,27,SCAP-390DD4719A974C7E-TPL_03,STR-390DD4719A974C7E,TPL_03,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,16,V2_030,0.269977688789,0.237323805690,0.269977688789,-0.032653883100,0.000000000000,0.000000000000,0.000000000000,0.062500000000,0.000000000000
308,grayscale_image_full_caption,grayscale,full_caption,28,8,0,CAP-V2_006-TPL_04,positivos,28,SCAP-390DD4719A974C7E-TPL_04,STR-390DD4719A974C7E,TPL_04,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,11,V2_004,0.272421121597,0.241767048836,0.272421121597,-0.030654072762,0.000000000000,0.000000000000,0.000000000000,0.090909090909,0.000000000000
309,grayscale_image_full_caption,grayscale,full_caption,29,9,0,CAP-V2_006-TPL_05,positivos,29,SCAP-390DD4719A974C7E-TPL_05,STR-390DD4719A974C7E,TPL_05,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,6,V2_004,0.277195841074,0.258372485638,0.277195841074,-0.018823355436,0.000000000000,0.000000000000,0.000000000000,0.166666666667,0.180658946655
310,grayscale_image_full_caption,grayscale,full_caption,30,5,1,CAP-V2_007-TPL_01,positivos,30,SCAP-390DD4719A974C7E-TPL_01,STR-390DD4719A974C7E,TPL_01,true,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,5,V2_042,0.215636715293,0.206940159202,0.215636715293,-0.008696556091,0.000000000000,1.000000000000,0.142857142857,0.200000000000,0.185793760463
311,grayscale_image_full_caption,grayscale,full_caption,31,6,1,CAP-V2_007-TPL_02,positivos,31,SCAP-390DD4719A974C7E-TPL_02,STR-390DD4719A974C7E,TPL_02,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,22,V2_042,0.208435237408,0.164459973574,0.208435237408,-0.043975263834,0.000000000000,0.000000000000,0.000000000000,0.045454545455,0.000000000000
312,grayscale_image_full_caption,grayscale,full_caption,32,7,1,CAP-V2_007-TPL_03,positivos,32,SCAP-390DD4719A974C7E-TPL_03,STR-390DD4719A974C7E,TPL_03,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,22,V2_042,0.225673407316,0.168919473886,0.225673407316,-0.056753933430,0.000000000000,0.000000000000,0.000000000000,0.045454545455,0.000000000000
313,grayscale_image_full_caption,grayscale,full_caption,33,8,1,CAP-V2_007-TPL_04,positivos,33,SCAP-390DD4719A974C7E-TPL_04,STR-390DD4719A974C7E,TPL_04,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,19,V2_004,0.223310768604,0.194102734327,0.223310768604,-0.029208034277,0.000000000000,0.000000000000,0.000000000000,0.052631578947,0.000000000000
314,grayscale_image_full_caption,grayscale,full_caption,34,9,1,CAP-V2_007-TPL_05,positivos,34,SCAP-390DD4719A974C7E-TPL_05,STR-390DD4719A974C7E,TPL_05,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,11,V2_004,0.232825770974,0.210515722632,0.232825770974,-0.022310048342,0.000000000000,0.000000000000,0.000000000000,0.090909090909,0.000000000000
315,grayscale_image_full_caption,grayscale,full_caption,35,5,2,CAP-V2_008-TPL_01,positivos,35,SCAP-390DD4719A974C7E-TPL_01,STR-390DD4719A974C7E,TPL_01,true,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,7,V2_042,0.236446470022,0.223018348217,0.236446470022,-0.013428121805,0.000000000000,0.000000000000,0.000000000000,0.142857142857,0.091625444305
316,grayscale_image_full_caption,grayscale,full_caption,36,6,2,CAP-V2_008-TPL_02,positivos,36,SCAP-390DD4719A974C7E-TPL_02,STR-390DD4719A974C7E,TPL_02,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,19,V2_042,0.237969011068,0.180593878031,0.237969011068,-0.057375133038,0.000000000000,0.000000000000,0.000000000000,0.052631578947,0.000000000000
317,grayscale_image_full_caption,grayscale,full_caption,37,7,2,CAP-V2_008-TPL_03,positivos,37,SCAP-390DD4719A974C7E-TPL_03,STR-390DD4719A974C7E,TPL_03,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,18,V2_029,0.252368092537,0.212707370520,0.252368092537,-0.039660722017,0.000000000000,0.000000000000,0.000000000000,0.055555555556,0.000000000000
318,grayscale_image_full_caption,grayscale,full_caption,38,8,2,CAP-V2_008-TPL_04,positivos,38,SCAP-390DD4719A974C7E-TPL_04,STR-390DD4719A974C7E,TPL_04,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,20,V2_004,0.252246737480,0.220409378409,0.252246737480,-0.031837359071,0.000000000000,0.000000000000,0.000000000000,0.050000000000,0.000000000000
319,grayscale_image_full_caption,grayscale,full_caption,39,9,2,CAP-V2_008-TPL_05,positivos,39,SCAP-390DD4719A974C7E-TPL_05,STR-390DD4719A974C7E,TPL_05,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,16,V2_042,0.253687232733,0.229385107756,0.253687232733,-0.024302124977,0.000000000000,0.000000000000,0.000000000000,0.062500000000,0.000000000000
320,grayscale_image_full_caption,grayscale,full_caption,40,5,3,CAP-V2_009-TPL_01,positivos,40,SCAP-390DD4719A974C7E-TPL_01,STR-390DD4719A974C7E,TPL_01,true,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,1,V2_006,0.321253329515,0.321253329515,0.309855103493,0.011398226023,1.000000000000,1.000000000000,0.428571428571,1.000000000000,0.937483626752
321,grayscale_image_full_caption,grayscale,full_caption,41,6,3,CAP-V2_009-TPL_02,positivos,41,SCAP-390DD4719A974C7E-TPL_02,STR-390DD4719A974C7E,TPL_02,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,2,V2_024,0.304068207741,0.300573050976,0.304068207741,-0.003495156765,0.000000000000,1.000000000000,0.285714285714,0.500000000000,0.310865823445
322,grayscale_image_full_caption,grayscale,full_caption,42,7,3,CAP-V2_009-TPL_03,positivos,42,SCAP-390DD4719A974C7E-TPL_03,STR-390DD4719A974C7E,TPL_03,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,5,V2_029,0.320192933083,0.306451976299,0.320192933083,-0.013740956783,0.000000000000,1.000000000000,0.142857142857,0.200000000000,0.189082702336
323,grayscale_image_full_caption,grayscale,full_caption,43,8,3,CAP-V2_009-TPL_04,positivos,43,SCAP-390DD4719A974C7E-TPL_04,STR-390DD4719A974C7E,TPL_04,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,4,V2_024,0.304288297892,0.292712271214,0.304288297892,-0.011576026678,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.216295718305
324,grayscale_image_full_caption,grayscale,full_caption,44,9,3,CAP-V2_009-TPL_05,positivos,44,SCAP-390DD4719A974C7E-TPL_05,STR-390DD4719A974C7E,TPL_05,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,2,V2_004,0.325534790754,0.319027751684,0.325534790754,-0.006507039070,0.000000000000,1.000000000000,0.428571428571,0.500000000000,0.511994637706
325,grayscale_image_full_caption,grayscale,full_caption,45,5,4,CAP-V2_010-TPL_01,positivos,45,SCAP-390DD4719A974C7E-TPL_01,STR-390DD4719A974C7E,TPL_01,true,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,6,V2_042,0.214219242334,0.200261563063,0.214219242334,-0.013957679272,0.000000000000,0.000000000000,0.000000000000,0.166666666667,0.260116026088
326,grayscale_image_full_caption,grayscale,full_caption,46,6,4,CAP-V2_010-TPL_02,positivos,46,SCAP-390DD4719A974C7E-TPL_02,STR-390DD4719A974C7E,TPL_02,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,18,V2_042,0.213518708944,0.154466971755,0.213518708944,-0.059051737189,0.000000000000,0.000000000000,0.000000000000,0.055555555556,0.000000000000
327,grayscale_image_full_caption,grayscale,full_caption,47,7,4,CAP-V2_010-TPL_03,positivos,47,SCAP-390DD4719A974C7E-TPL_03,STR-390DD4719A974C7E,TPL_03,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,18,V2_042,0.222941339016,0.168978333473,0.222941339016,-0.053963005543,0.000000000000,0.000000000000,0.000000000000,0.055555555556,0.000000000000
328,grayscale_image_full_caption,grayscale,full_caption,48,8,4,CAP-V2_010-TPL_04,positivos,48,SCAP-390DD4719A974C7E-TPL_04,STR-390DD4719A974C7E,TPL_04,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,24,V2_042,0.224799633026,0.183443516493,0.224799633026,-0.041356116533,0.000000000000,0.000000000000,0.000000000000,0.041666666667,0.000000000000
329,grayscale_image_full_caption,grayscale,full_caption,49,9,4,CAP-V2_010-TPL_05,positivos,49,SCAP-390DD4719A974C7E-TPL_05,STR-390DD4719A974C7E,TPL_05,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,7,13,V2_005,0.224255681038,0.200313240290,0.224255681038,-0.023942440748,0.000000000000,0.000000000000,0.000000000000,0.076923076923,0.000000000000
330,grayscale_image_full_caption,grayscale,full_caption,50,10,0,CAP-V2_011-TPL_01,positivos,50,SCAP-83B17E3514D80A83-TPL_01,STR-83B17E3514D80A83,TPL_01,true,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_011,0.260401368141,0.260401368141,0.245860859752,0.014540508389,1.000000000000,1.000000000000,0.285714285714,1.000000000000,0.581774349171
331,grayscale_image_full_caption,grayscale,full_caption,51,11,0,CAP-V2_011-TPL_02,positivos,51,SCAP-83B17E3514D80A83-TPL_02,STR-83B17E3514D80A83,TPL_02,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,2,V2_030,0.229996576905,0.225614860654,0.229996576905,-0.004381716251,0.000000000000,1.000000000000,0.285714285714,0.500000000000,0.539880364107
332,grayscale_image_full_caption,grayscale,full_caption,52,12,0,CAP-V2_011-TPL_03,positivos,52,SCAP-83B17E3514D80A83-TPL_03,STR-83B17E3514D80A83,TPL_03,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_011,0.261858999729,0.261858999729,0.260768711567,0.001090288162,1.000000000000,1.000000000000,0.142857142857,1.000000000000,0.615418706451
333,grayscale_image_full_caption,grayscale,full_caption,53,13,0,CAP-V2_011-TPL_04,positivos,53,SCAP-83B17E3514D80A83-TPL_04,STR-83B17E3514D80A83,TPL_04,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_011,0.261930406094,0.261930406094,0.255487710238,0.006442695856,1.000000000000,1.000000000000,0.285714285714,1.000000000000,0.503939943676
334,grayscale_image_full_caption,grayscale,full_caption,54,14,0,CAP-V2_011-TPL_05,positivos,54,SCAP-83B17E3514D80A83-TPL_05,STR-83B17E3514D80A83,TPL_05,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,6,V2_003,0.268088936806,0.252385795116,0.268088936806,-0.015703141689,0.000000000000,0.000000000000,0.000000000000,0.166666666667,0.180658946655
335,grayscale_image_full_caption,grayscale,full_caption,55,10,1,CAP-V2_012-TPL_01,positivos,55,SCAP-83B17E3514D80A83-TPL_01,STR-83B17E3514D80A83,TPL_01,true,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_012,0.216520190239,0.216520190239,0.205592915416,0.010927274823,1.000000000000,1.000000000000,0.428571428571,1.000000000000,0.677367600664
336,grayscale_image_full_caption,grayscale,full_caption,56,11,1,CAP-V2_012-TPL_02,positivos,56,SCAP-83B17E3514D80A83-TPL_02,STR-83B17E3514D80A83,TPL_02,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,5,V2_042,0.203386008739,0.188050180674,0.203386008739,-0.015335828066,0.000000000000,1.000000000000,0.142857142857,0.200000000000,0.272507588957
337,grayscale_image_full_caption,grayscale,full_caption,57,12,1,CAP-V2_012-TPL_03,positivos,57,SCAP-83B17E3514D80A83-TPL_03,STR-83B17E3514D80A83,TPL_03,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,5,V2_042,0.227973759174,0.211315035820,0.227973759174,-0.016658723354,0.000000000000,1.000000000000,0.142857142857,0.200000000000,0.284675953829
338,grayscale_image_full_caption,grayscale,full_caption,58,13,1,CAP-V2_012-TPL_04,positivos,58,SCAP-83B17E3514D80A83-TPL_04,STR-83B17E3514D80A83,TPL_04,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_036,0.217871919274,0.217871919274,0.211219459772,0.006652459502,1.000000000000,1.000000000000,0.428571428571,1.000000000000,0.646143862291
339,grayscale_image_full_caption,grayscale,full_caption,59,14,1,CAP-V2_012-TPL_05,positivos,59,SCAP-83B17E3514D80A83-TPL_05,STR-83B17E3514D80A83,TPL_05,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,4,V2_005,0.230894997716,0.227598756552,0.230894997716,-0.003296241164,0.000000000000,1.000000000000,0.285714285714,0.250000000000,0.311433302480
340,grayscale_image_full_caption,grayscale,full_caption,60,10,2,CAP-V2_013-TPL_01,positivos,60,SCAP-83B17E3514D80A83-TPL_01,STR-83B17E3514D80A83,TPL_01,true,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_036,0.234333455563,0.234333455563,0.223058462143,0.011274993420,1.000000000000,1.000000000000,0.714285714286,1.000000000000,0.810461630345
341,grayscale_image_full_caption,grayscale,full_caption,61,11,2,CAP-V2_013-TPL_02,positivos,61,SCAP-83B17E3514D80A83-TPL_02,STR-83B17E3514D80A83,TPL_02,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,4,V2_042,0.231451302767,0.221914663911,0.231451302767,-0.009536638856,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.372211337998
342,grayscale_image_full_caption,grayscale,full_caption,62,12,2,CAP-V2_013-TPL_03,positivos,62,SCAP-83B17E3514D80A83-TPL_03,STR-83B17E3514D80A83,TPL_03,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,4,V2_042,0.252960801125,0.248097926378,0.252960801125,-0.004862874746,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.382466626232
343,grayscale_image_full_caption,grayscale,full_caption,63,13,2,CAP-V2_013-TPL_04,positivos,63,SCAP-83B17E3514D80A83-TPL_04,STR-83B17E3514D80A83,TPL_04,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_011,0.251835644245,0.251835644245,0.242503106594,0.009332537651,1.000000000000,1.000000000000,0.571428571429,1.000000000000,0.790838777809
344,grayscale_image_full_caption,grayscale,full_caption,64,14,2,CAP-V2_013-TPL_05,positivos,64,SCAP-83B17E3514D80A83-TPL_05,STR-83B17E3514D80A83,TPL_05,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,3,V2_005,0.246802315116,0.242961421609,0.246802315116,-0.003840893507,0.000000000000,1.000000000000,0.285714285714,0.333333333333,0.243774847487
345,grayscale_image_full_caption,grayscale,full_caption,65,10,3,CAP-V2_014-TPL_01,positivos,65,SCAP-83B17E3514D80A83-TPL_01,STR-83B17E3514D80A83,TPL_01,true,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_014,0.316671013832,0.316671013832,0.302588403225,0.014082610607,1.000000000000,1.000000000000,0.571428571429,1.000000000000,0.802037874665
346,grayscale_image_full_caption,grayscale,full_caption,66,11,3,CAP-V2_014-TPL_02,positivos,66,SCAP-83B17E3514D80A83-TPL_02,STR-83B17E3514D80A83,TPL_02,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_014,0.299108326435,0.299108326435,0.293166100979,0.005942225456,1.000000000000,1.000000000000,0.428571428571,1.000000000000,0.684822088329
347,grayscale_image_full_caption,grayscale,full_caption,67,12,3,CAP-V2_014-TPL_03,positivos,67,SCAP-83B17E3514D80A83-TPL_03,STR-83B17E3514D80A83,TPL_03,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,2,V2_029,0.317148745060,0.313366651535,0.317148745060,-0.003782093525,0.000000000000,1.000000000000,0.285714285714,0.500000000000,0.549606802175
348,grayscale_image_full_caption,grayscale,full_caption,68,13,3,CAP-V2_014-TPL_04,positivos,68,SCAP-83B17E3514D80A83-TPL_04,STR-83B17E3514D80A83,TPL_04,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_011,0.292906641960,0.292906641960,0.289898931980,0.003007709980,1.000000000000,1.000000000000,0.571428571429,1.000000000000,0.755769485193
349,grayscale_image_full_caption,grayscale,full_caption,69,14,3,CAP-V2_014-TPL_05,positivos,69,SCAP-83B17E3514D80A83-TPL_05,STR-83B17E3514D80A83,TPL_05,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,4,V2_004,0.319972515106,0.313872963190,0.319972515106,-0.006099551916,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.372211337998
350,grayscale_image_full_caption,grayscale,full_caption,70,10,4,CAP-V2_015-TPL_01,positivos,70,SCAP-83B17E3514D80A83-TPL_01,STR-83B17E3514D80A83,TPL_01,true,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_036,0.216102302074,0.216102302074,0.209379673004,0.006722629070,1.000000000000,1.000000000000,0.571428571429,1.000000000000,0.759737292382
351,grayscale_image_full_caption,grayscale,full_caption,71,11,4,CAP-V2_015-TPL_02,positivos,71,SCAP-83B17E3514D80A83-TPL_02,STR-83B17E3514D80A83,TPL_02,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,7,V2_030,0.204778909683,0.177615135908,0.204778909683,-0.027163773775,0.000000000000,0.000000000000,0.000000000000,0.142857142857,0.253828545043
352,grayscale_image_full_caption,grayscale,full_caption,72,12,4,CAP-V2_015-TPL_03,positivos,72,SCAP-83B17E3514D80A83-TPL_03,STR-83B17E3514D80A83,TPL_03,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,7,V2_042,0.231876403093,0.206206530333,0.231876403093,-0.025669872761,0.000000000000,0.000000000000,0.000000000000,0.142857142857,0.253828545043
353,grayscale_image_full_caption,grayscale,full_caption,73,13,4,CAP-V2_015-TPL_04,positivos,73,SCAP-83B17E3514D80A83-TPL_04,STR-83B17E3514D80A83,TPL_04,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,1,V2_036,0.235342860222,0.235342860222,0.221776515245,0.013566344976,1.000000000000,1.000000000000,0.428571428571,1.000000000000,0.843538508591
354,grayscale_image_full_caption,grayscale,full_caption,74,14,4,CAP-V2_015-TPL_05,positivos,74,SCAP-83B17E3514D80A83-TPL_05,STR-83B17E3514D80A83,TPL_05,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,7,4,V2_005,0.228206515312,0.219477504492,0.228206515312,-0.008729010820,0.000000000000,1.000000000000,0.142857142857,0.250000000000,0.295752797738
355,grayscale_image_full_caption,grayscale,full_caption,75,15,0,CAP-V2_016-TPL_01,positivos,75,SCAP-32D96D397FD7BD30-TPL_01,STR-32D96D397FD7BD30,TPL_01,true,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,12,V2_003,0.254468798637,0.239564761519,0.254468798637,-0.014904037118,0.000000000000,0.000000000000,0.000000000000,0.083333333333,0.000000000000
356,grayscale_image_full_caption,grayscale,full_caption,76,16,0,CAP-V2_016-TPL_02,positivos,76,SCAP-32D96D397FD7BD30-TPL_02,STR-32D96D397FD7BD30,TPL_02,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,14,V2_030,0.230784505606,0.189642697573,0.230784505606,-0.041141808033,0.000000000000,0.000000000000,0.000000000000,0.071428571429,0.000000000000
357,grayscale_image_full_caption,grayscale,full_caption,77,17,0,CAP-V2_016-TPL_03,positivos,77,SCAP-32D96D397FD7BD30-TPL_03,STR-32D96D397FD7BD30,TPL_03,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,3,V2_028,0.268962681293,0.242821410298,0.268962681293,-0.026141270995,0.000000000000,1.000000000000,0.142857142857,0.333333333333,0.220184187762
358,grayscale_image_full_caption,grayscale,full_caption,78,18,0,CAP-V2_016-TPL_04,positivos,78,SCAP-32D96D397FD7BD30-TPL_04,STR-32D96D397FD7BD30,TPL_04,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,14,V2_021,0.255358427763,0.221920117736,0.255358427763,-0.033438310027,0.000000000000,0.000000000000,0.000000000000,0.071428571429,0.000000000000
359,grayscale_image_full_caption,grayscale,full_caption,79,19,0,CAP-V2_016-TPL_05,positivos,79,SCAP-32D96D397FD7BD30-TPL_05,STR-32D96D397FD7BD30,TPL_05,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,3,V2_003,0.278691262007,0.272003620863,0.278691262007,-0.006687641144,0.000000000000,1.000000000000,0.142857142857,0.333333333333,0.216895245890
360,grayscale_image_full_caption,grayscale,full_caption,80,15,1,CAP-V2_017-TPL_01,positivos,80,SCAP-32D96D397FD7BD30-TPL_01,STR-32D96D397FD7BD30,TPL_01,true,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,19,V2_042,0.219127923250,0.183270365000,0.219127923250,-0.035857558250,0.000000000000,0.000000000000,0.000000000000,0.052631578947,0.000000000000
361,grayscale_image_full_caption,grayscale,full_caption,81,16,1,CAP-V2_017-TPL_02,positivos,81,SCAP-32D96D397FD7BD30-TPL_02,STR-32D96D397FD7BD30,TPL_02,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,10,V2_042,0.208954542875,0.167002260685,0.208954542875,-0.041952282190,0.000000000000,0.000000000000,0.000000000000,0.100000000000,0.079457079433
362,grayscale_image_full_caption,grayscale,full_caption,82,17,1,CAP-V2_017-TPL_03,positivos,82,SCAP-32D96D397FD7BD30-TPL_03,STR-32D96D397FD7BD30,TPL_03,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,10,V2_042,0.232062295079,0.181100621819,0.232062295079,-0.050961673260,0.000000000000,0.000000000000,0.000000000000,0.100000000000,0.079457079433
363,grayscale_image_full_caption,grayscale,full_caption,83,18,1,CAP-V2_017-TPL_04,positivos,83,SCAP-32D96D397FD7BD30-TPL_04,STR-32D96D397FD7BD30,TPL_04,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,22,V2_021,0.226208478212,0.177718728781,0.226208478212,-0.048489749432,0.000000000000,0.000000000000,0.000000000000,0.045454545455,0.000000000000
364,grayscale_image_full_caption,grayscale,full_caption,84,19,1,CAP-V2_017-TPL_05,positivos,84,SCAP-32D96D397FD7BD30-TPL_05,STR-32D96D397FD7BD30,TPL_05,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,10,V2_032,0.233373224735,0.220240339637,0.233373224735,-0.013132885098,0.000000000000,0.000000000000,0.000000000000,0.100000000000,0.079457079433
365,grayscale_image_full_caption,grayscale,full_caption,85,15,2,CAP-V2_018-TPL_01,positivos,85,SCAP-32D96D397FD7BD30-TPL_01,STR-32D96D397FD7BD30,TPL_01,true,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,18,V2_042,0.232934921980,0.199122801423,0.232934921980,-0.033812120557,0.000000000000,0.000000000000,0.000000000000,0.055555555556,0.000000000000
366,grayscale_image_full_caption,grayscale,full_caption,86,16,2,CAP-V2_018-TPL_02,positivos,86,SCAP-32D96D397FD7BD30-TPL_02,STR-32D96D397FD7BD30,TPL_02,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,13,V2_042,0.228744804859,0.169842481613,0.228744804859,-0.058902323246,0.000000000000,0.000000000000,0.000000000000,0.076923076923,0.000000000000
367,grayscale_image_full_caption,grayscale,full_caption,87,17,2,CAP-V2_018-TPL_03,positivos,87,SCAP-32D96D397FD7BD30-TPL_03,STR-32D96D397FD7BD30,TPL_03,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,8,V2_042,0.247919738293,0.199208214879,0.247919738293,-0.048711523414,0.000000000000,0.000000000000,0.000000000000,0.125000000000,0.248916929232
368,grayscale_image_full_caption,grayscale,full_caption,88,18,2,CAP-V2_018-TPL_04,positivos,88,SCAP-32D96D397FD7BD30-TPL_04,STR-32D96D397FD7BD30,TPL_04,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,7,23,V2_004,0.230051726103,0.202696159482,0.230051726103,-0.027355566621,0.000000000000,0.000000000000,0.000000000000,0.043478260870,0.000000000000
