text_row_index,text_id,text_sha256,usage_count,first_source_id,first_record_id,text
206,TXT-0207,47a9286418c514e962a1969f2532d7fca5b9130d9e9602cbb5c608f8730a41cc,1,positivos,CAP-V2_042-TPL_02,"Imagen abstracta en colores morado, gris y rosa, formada por motivos geométricos combinados, con orientación mixta, composición mixta y simetría asimétrica."
207,TXT-0208,11061a575400d1d87016258e427e639e41f881abe13a3d145328120657394f8e,1,positivos,CAP-V2_042-TPL_03,"Diseño de composición mixta que muestra motivos geométricos combinados, orientación mixta, simetría asimétrica y una paleta morado, gris y rosa."
208,TXT-0209,894f4500e46e5fd75ff1d2fbefeeb1261703aaf0f2f45c5dcfe4fa7a4fad1881,1,positivos,CAP-V2_042-TPL_04,"Representación sintética de motivos geométricos combinados; la orientación es mixta, la composición es mixta, la simetría es asimétrica y los colores son morado, gris y rosa."
209,TXT-0210,7e339a817b63e10987098ab65fe3e81af37be3cb478b49d914e94042db2241cb,1,positivos,CAP-V2_042-TPL_05,"Textura geométrica con motivos geométricos combinados, orientación mixta, composición mixta, simetría asimétrica y combinación cromática morado, gris y rosa."
210,TXT-0211,f4cc115002cf51ad1cc0d526932ea10e5d138d19577da83950471d8c71479722,3,positivos,CAP-V2_043-TPL_01,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
211,TXT-0212,84e7a53a6c55c6ed91aa400d5e2bd11129333fc4e97002affa4740256455fe49,1,positivos,CAP-V2_043-TPL_02,"Imagen abstracta en colores rojo oscuro, negro y crema, formada por chevrones, con orientación diagonal, composición en bandas y simetría repetitiva."
212,TXT-0213,89ce9ba3bd84c9b3490aed0442784a0c4bd9617736821f236f480037b14fcc73,1,positivos,CAP-V2_043-TPL_03,"Diseño de composición en bandas que muestra chevrones, orientación diagonal, simetría repetitiva y una paleta rojo oscuro, negro y crema."
213,TXT-0214,c846d21b237476e44336f78283161fd4b1863d70a79ff25fa8010f20cddcb504,1,positivos,CAP-V2_043-TPL_04,"Representación sintética de chevrones; la orientación es diagonal, la composición es en bandas, la simetría es repetitiva y los colores son rojo oscuro, negro y crema."
214,TXT-0215,973b67085e1b75077398252967070ec1705a1238d67b72f594e501e6c307d57b,1,positivos,CAP-V2_043-TPL_05,"Textura geométrica con chevrones, orientación diagonal, composición en bandas, simetría repetitiva y combinación cromática rojo oscuro, negro y crema."
215,TXT-0216,c68e76bb0dc9a71280de37bca17e98a2e4721106626878c46ad86ef8d2942c85,3,positivos,CAP-V2_044-TPL_01,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
216,TXT-0217,b4394e228a6202d1ecd8547de025fd58337eed75a97e14e078264b1c5922ab56,1,positivos,CAP-V2_044-TPL_02,"Imagen abstracta en colores azul profundo, crema y marrón, formada por chevrones, con orientación diagonal, composición en bandas y simetría repetitiva."
217,TXT-0218,b44b3cfb0ab5c9c8a21bd093719970860c04d151f8610392548ba89db86af939,1,positivos,CAP-V2_044-TPL_03,"Diseño de composición en bandas que muestra chevrones, orientación diagonal, simetría repetitiva y una paleta azul profundo, crema y marrón."
218,TXT-0219,fce0f93c411de479e76af73669d65c861acebb93f27023366164efb75a5d1e36,1,positivos,CAP-V2_044-TPL_04,"Representación sintética de chevrones; la orientación es diagonal, la composición es en bandas, la simetría es repetitiva y los colores son azul profundo, crema y marrón."
219,TXT-0220,2f116656c83408f165c252df16ab671fe9c022debff75e6ea432e48d30c02d5d,1,positivos,CAP-V2_044-TPL_05,"Textura geométrica con chevrones, orientación diagonal, composición en bandas, simetría repetitiva y combinación cromática azul profundo, crema y marrón."
220,TXT-0221,ffa3b35e1620293ad83ed6a0a85b0155ca08a415cc1d6866f47a06183b442c40,3,positivos,CAP-V2_045-TPL_01,"Patrón geométrico sintético con paleta ocre, marrón y negro; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
221,TXT-0222,9af486899fe257ffbb3c33b58bfd6c9bf0b0349ade65c79699794e580a188271,1,positivos,CAP-V2_045-TPL_02,"Imagen abstracta en colores ocre, marrón y negro, formada por chevrones, con orientación diagonal, composición en bandas y simetría repetitiva."
222,TXT-0223,e572660a8d24811b9befe904ab9e82af54f3aa0a8ae42c843e2320f11efad8a7,1,positivos,CAP-V2_045-TPL_03,"Diseño de composición en bandas que muestra chevrones, orientación diagonal, simetría repetitiva y una paleta ocre, marrón y negro."
223,TXT-0224,a9afaff7fd8772188577ab1cbf197d4e1b5ebadb94051ff31d5f3c3498ffda12,1,positivos,CAP-V2_045-TPL_04,"Representación sintética de chevrones; la orientación es diagonal, la composición es en bandas, la simetría es repetitiva y los colores son ocre, marrón y negro."
224,TXT-0225,da49bbeb80c1d3d7c0b884c005f37410bebae2b4b19f946a40782ecf32c6883b,1,positivos,CAP-V2_045-TPL_05,"Textura geométrica con chevrones, orientación diagonal, composición en bandas, simetría repetitiva y combinación cromática ocre, marrón y negro."
225,TXT-0226,8458cda99f235a09333259dd1804143d78b84949e28014c0c3399491847b0f9a,3,positivos,CAP-V2_046-TPL_01,"Patrón geométrico sintético con paleta blanco, negro y gris; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
226,TXT-0227,f43f627e47e6a093cc5c1b4ba38f4bb813e5c6f40487261dc130cda14fe1eeda,1,positivos,CAP-V2_046-TPL_02,"Imagen abstracta en colores blanco, negro y gris, formada por chevrones, con orientación diagonal, composición en bandas y simetría repetitiva."
227,TXT-0228,14cfbd2da88332b5525b0c3aa8c5861c776b1cd02ada07a1f65a70b6c6bdb3ca,1,positivos,CAP-V2_046-TPL_03,"Diseño de composición en bandas que muestra chevrones, orientación diagonal, simetría repetitiva y una paleta blanco, negro y gris."
228,TXT-0229,e8d5f2b7c0fe731bb7fd3dcb1bda0f9c6ed4eeab82f18a015f06f77e656ffe18,1,positivos,CAP-V2_046-TPL_04,"Representación sintética de chevrones; la orientación es diagonal, la composición es en bandas, la simetría es repetitiva y los colores son blanco, negro y gris."
229,TXT-0230,c7040f79fada6b33f0645148448a1dbc0744e867fc6e083b83f3b8a289f49407,1,positivos,CAP-V2_046-TPL_05,"Textura geométrica con chevrones, orientación diagonal, composición en bandas, simetría repetitiva y combinación cromática blanco, negro y gris."
230,TXT-0231,a3febae583d475fbb0e1fb7daf417fe57d0300d291691336fca53771173e0833,2,positivos,CAP-V2_047-TPL_01,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
231,TXT-0232,831282827f7088578424c5c555425a724ece299c677b16c1d13b0c4bf11123b6,1,positivos,CAP-V2_047-TPL_02,"Imagen abstracta en colores rojo tierra, ocre, verde oscuro y azul profundo, formada por chevrones, con orientación diagonal, composición en bandas y simetría repetitiva."
232,TXT-0233,d00daa35fb63d03982543847b925329c968f3c75e84e91990d1b8810012b89bf,1,positivos,CAP-V2_047-TPL_03,"Diseño de composición en bandas que muestra chevrones, orientación diagonal, simetría repetitiva y una paleta rojo tierra, ocre, verde oscuro y azul profundo."
233,TXT-0234,f3d090b38fdd657dea42cb7c6dff37286ef4e77f9e5e7489221fe75be2e82c7f,1,positivos,CAP-V2_047-TPL_04,"Representación sintética de chevrones; la orientación es diagonal, la composición es en bandas, la simetría es repetitiva y los colores son rojo tierra, ocre, verde oscuro y azul profundo."
234,TXT-0235,c9fa96f3b66a0a6229eba889f8312b43fc6fcf3285f5955ae4b727c92314acc1,1,positivos,CAP-V2_047-TPL_05,"Textura geométrica con chevrones, orientación diagonal, composición en bandas, simetría repetitiva y combinación cromática rojo tierra, ocre, verde oscuro y azul profundo."
235,TXT-0236,9db3f3d330a54ba166b679a1fbedbea2905f22cd717ece391b8c80d973966920,2,positivos,CAP-V2_048-TPL_01,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría radial."
236,TXT-0237,68d478948352b46d62fa354bc7b76f642d1a5f6ac3a7546754b1e72ac9920484,1,positivos,CAP-V2_048-TPL_02,"Imagen abstracta en colores rojo oscuro, negro y crema, formada por círculos concéntricos, con orientación radial, composición central y simetría radial."
237,TXT-0238,268362ff1f609290d708197b7e7a596bd4f0121d3d0c0f08f5c262e2e1aa86c6,1,positivos,CAP-V2_048-TPL_03,"Diseño de composición central que muestra círculos concéntricos, orientación radial, simetría radial y una paleta rojo oscuro, negro y crema."
238,TXT-0239,19a1439ad1331f081b83830325291dbb8d21571286385514100a179b852723ef,1,positivos,CAP-V2_048-TPL_04,"Representación sintética de círculos concéntricos; la orientación es radial, la composición es central, la simetría es radial y los colores son rojo oscuro, negro y crema."
239,TXT-0240,1c40c12c07f41458c86249aca8973e456109bc1059d4b2c16815866cffa635e1,1,positivos,CAP-V2_048-TPL_05,"Textura geométrica con círculos concéntricos, orientación radial, composición central, simetría radial y combinación cromática rojo oscuro, negro y crema."
240,TXT-0241,d93991e1a84f4831cd5c46f044fcabbc1c2d5a2c65770d3070dd086f9e809c59,3,positivos,CAP-V2_049-TPL_01,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría radial."
241,TXT-0242,45c55d3500874f4cbb8235872734ce6bf2d3df68aed37f7f98c133a862d101c4,1,positivos,CAP-V2_049-TPL_02,"Imagen abstracta en colores azul profundo, crema y marrón, formada por círculos concéntricos, con orientación radial, composición central y simetría radial."
242,TXT-0243,ca5d18c49770a79ef020c5310f459762ac5d900bfa50f255a307f13ee5755f42,1,positivos,CAP-V2_049-TPL_03,"Diseño de composición central que muestra círculos concéntricos, orientación radial, simetría radial y una paleta azul profundo, crema y marrón."
243,TXT-0244,d81bc784939dccadead149af7752e2c6c077db957ecaefbfd489aef103a3335f,1,positivos,CAP-V2_049-TPL_04,"Representación sintética de círculos concéntricos; la orientación es radial, la composición es central, la simetría es radial y los colores son azul profundo, crema y marrón."
244,TXT-0245,5ce3f8d17f4b0d4b7556c4ea3c2bc07f3d00d72680f77952c98884b0602005c4,1,positivos,CAP-V2_049-TPL_05,"Textura geométrica con círculos concéntricos, orientación radial, composición central, simetría radial y combinación cromática azul profundo, crema y marrón."
245,TXT-0246,eadccd64750d26774289758cf5bf605c36c4fc1ea79af7cb9ef1c4cc72424520,3,positivos,CAP-V2_050-TPL_01,"Patrón geométrico sintético con paleta ocre, marrón y negro; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría radial."
246,TXT-0247,90318ecf8707993114f1a1f89f898da8bbcfbe36aded0d9f742b6a8e8c53e3c6,1,positivos,CAP-V2_050-TPL_02,"Imagen abstracta en colores ocre, marrón y negro, formada por círculos concéntricos, con orientación radial, composición central y simetría radial."
247,TXT-0248,57f3de06a6fc47323f090df073f63988581ca18ad064838b8f51412d1e3e769b,1,positivos,CAP-V2_050-TPL_03,"Diseño de composición central que muestra círculos concéntricos, orientación radial, simetría radial y una paleta ocre, marrón y negro."
248,TXT-0249,853e75bfa52d14ec90895a9344c3ed88c0317436d231a5c02bcdf45c6adaa541,1,positivos,CAP-V2_050-TPL_04,"Representación sintética de círculos concéntricos; la orientación es radial, la composición es central, la simetría es radial y los colores son ocre, marrón y negro."
249,TXT-0250,5d0d5c9731bf5c1258913d45ddf440f2af1e83a373678b5511ca5c4ff4b8ec4f,1,positivos,CAP-V2_050-TPL_05,"Textura geométrica con círculos concéntricos, orientación radial, composición central, simetría radial y combinación cromática ocre, marrón y negro."
250,TXT-0251,64b08b926cd2d739b7787d2d5da8946bc0a18259e95d0d7a8e87150477df66e1,3,positivos,CAP-V2_051-TPL_01,"Patrón geométrico sintético con paleta blanco, negro y gris; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría radial."
251,TXT-0252,09994f522bfb1340b504263f2447b0ac07fbf1a85f76d4d98b7e3220a7f5017d,1,positivos,CAP-V2_051-TPL_02,"Imagen abstracta en colores blanco, negro y gris, formada por círculos concéntricos, con orientación radial, composición central y simetría radial."
252,TXT-0253,d5624778640643838c694f422c04bdcc6a6f023e15d9101ba4fdf9e3efb45231,1,positivos,CAP-V2_051-TPL_03,"Diseño de composición central que muestra círculos concéntricos, orientación radial, simetría radial y una paleta blanco, negro y gris."
253,TXT-0254,1627b05168b622c6d7adf8a02393a406006f0238dd80d40b1e9cbc8553ce563a,1,positivos,CAP-V2_051-TPL_04,"Representación sintética de círculos concéntricos; la orientación es radial, la composición es central, la simetría es radial y los colores son blanco, negro y gris."
254,TXT-0255,47e98d0a42e626f6e6e35c7480829ff22076fda834382c9e12bb74c5dbba209a,1,positivos,CAP-V2_051-TPL_05,"Textura geométrica con círculos concéntricos, orientación radial, composición central, simetría radial y combinación cromática blanco, negro y gris."
255,TXT-0256,78d65f3512d411f48ec934eebca7aeb660eb06be3912d44a1b7a96807c642b87,2,positivos,CAP-V2_052-TPL_01,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría radial."
256,TXT-0257,fee15f0b03ea63c05b6dcde0fe13852af5d376b8b34b5cc94270c1b1a2417850,1,positivos,CAP-V2_052-TPL_02,"Imagen abstracta en colores rojo tierra, ocre, verde oscuro y azul profundo, formada por círculos concéntricos, con orientación radial, composición central y simetría radial."
257,TXT-0258,16625e06b3f5388d3e3cec12fb81bb4db4fa15875a9a9f92a281381d9cd2d459,1,positivos,CAP-V2_052-TPL_03,"Diseño de composición central que muestra círculos concéntricos, orientación radial, simetría radial y una paleta rojo tierra, ocre, verde oscuro y azul profundo."
258,TXT-0259,da6ab20fb88f03ead1fc9e3e2a8f511836217a4095254e9e2008f4bb84f84a69,1,positivos,CAP-V2_052-TPL_04,"Representación sintética de círculos concéntricos; la orientación es radial, la composición es central, la simetría es radial y los colores son rojo tierra, ocre, verde oscuro y azul profundo."
259,TXT-0260,d8837e7392912e6bfcf1919b589b1e5cdcdea0baa4ccda65c12107ddb48f6c75,1,positivos,CAP-V2_052-TPL_05,"Textura geométrica con círculos concéntricos, orientación radial, composición central, simetría radial y combinación cromática rojo tierra, ocre, verde oscuro y azul profundo."
260,TXT-0261,dd04b21f1a98658a1b12b9bad10754851cd8c71b7a9e1c24d07b5b5456ff3a53,3,positivos,CAP-V2_053-TPL_01,"Patrón geométrico sintético con paleta verde, ocre y crema; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
261,TXT-0262,8d0cc8257aaad983f3a637b6bb0586a4d2095a8a68f503c775f77678bfdb0508,1,positivos,CAP-V2_053-TPL_02,"Imagen abstracta en colores verde, ocre y crema, formada por chevrones, con orientación diagonal, composición en bandas y simetría repetitiva."
262,TXT-0263,9b304526aa85d552bad8359ba3ad50263ee36bae8bfb7cea3bd8d3b8279852bf,1,positivos,CAP-V2_053-TPL_03,"Diseño de composición en bandas que muestra chevrones, orientación diagonal, simetría repetitiva y una paleta verde, ocre y crema."
263,TXT-0264,bcfe2d942e04837e2b79107fed84811406bb99510555bf83d51365c7d67600d9,1,positivos,CAP-V2_053-TPL_04,"Representación sintética de chevrones; la orientación es diagonal, la composición es en bandas, la simetría es repetitiva y los colores son verde, ocre y crema."
264,TXT-0265,82fb0147b7e4e7efb98377ed3edee84ab58202d36319240cb67d9ffe658c775b,1,positivos,CAP-V2_053-TPL_05,"Textura geométrica con chevrones, orientación diagonal, composición en bandas, simetría repetitiva y combinación cromática verde, ocre y crema."
265,TXT-0266,ec24925ee257f9be1947a4c573c1e19d5b24be66e5a3d5d4222a2feca5ab46af,3,positivos,CAP-V2_054-TPL_01,"Patrón geométrico sintético con paleta morado, gris y rosa; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
266,TXT-0267,e2f2d62da6a663d6fef076ee1d80771ba40bdba01e82e149e25e93d2e929097a,1,positivos,CAP-V2_054-TPL_02,"Imagen abstracta en colores morado, gris y rosa, formada por chevrones, con orientación diagonal, composición en bandas y simetría repetitiva."
267,TXT-0268,77302a150e1895b1d5101f8f21b46b9184bffd56dbe8ca02937f2c5684710828,1,positivos,CAP-V2_054-TPL_03,"Diseño de composición en bandas que muestra chevrones, orientación diagonal, simetría repetitiva y una paleta morado, gris y rosa."
268,TXT-0269,f085dfd31b9f08bead8f3858c7f427457a9385afd278856348994fc4f62f6e9b,1,positivos,CAP-V2_054-TPL_04,"Representación sintética de chevrones; la orientación es diagonal, la composición es en bandas, la simetría es repetitiva y los colores son morado, gris y rosa."
269,TXT-0270,0a8adda82e6c9d89655ef6528363dce56ab449b8d4fd8fc19842dfe32399e91b,1,positivos,CAP-V2_054-TPL_05,"Textura geométrica con chevrones, orientación diagonal, composición en bandas, simetría repetitiva y combinación cromática morado, gris y rosa."
270,TXT-0271,96e1778a99b2fe138ff5de51396173808abc7fb76f1b0d89fa549f079c7f3e7b,3,positivos,CAP-V2_055-TPL_01,"Patrón geométrico sintético con paleta verde, ocre y crema; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría radial."
271,TXT-0272,528a9b9f39c6d1163b4f15262d4e482603a1d56a4a8bda3b66bc416b2d6785d2,1,positivos,CAP-V2_055-TPL_02,"Imagen abstracta en colores verde, ocre y crema, formada por círculos concéntricos, con orientación radial, composición central y simetría radial."
272,TXT-0273,7630e450339c71cb83b66d746aef1745dc4de1c8d148e4dcb84403ab0dc58027,1,positivos,CAP-V2_055-TPL_03,"Diseño de composición central que muestra círculos concéntricos, orientación radial, simetría radial y una paleta verde, ocre y crema."
273,TXT-0274,d5dea56b49af289504ef900b202ed785f6f319209b802b34098575482523f922,1,positivos,CAP-V2_055-TPL_04,"Representación sintética de círculos concéntricos; la orientación es radial, la composición es central, la simetría es radial y los colores son verde, ocre y crema."
274,TXT-0275,55fc0cd500969b5e1dbadc9ed0ef2a9368f6513aae72a1ffcf7cf0246120ab5e,1,positivos,CAP-V2_055-TPL_05,"Textura geométrica con círculos concéntricos, orientación radial, composición central, simetría radial y combinación cromática verde, ocre y crema."
275,TXT-0276,0354aa04d6974f417ae5f303d74c668b9a4f4dcccbca7a2a9d2ff4ba410b41d4,3,positivos,CAP-V2_056-TPL_01,"Patrón geométrico sintético con paleta morado, gris y rosa; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría radial."
276,TXT-0277,fdfce45c00ad62bfcf39ae453fc20db043125e630026fd24643edfa7afb89bac,1,positivos,CAP-V2_056-TPL_02,"Imagen abstracta en colores morado, gris y rosa, formada por círculos concéntricos, con orientación radial, composición central y simetría radial."
277,TXT-0278,10287358256b563d1b85a5f33097a09d878333331074fe05b6d0132f9554cb9c,1,positivos,CAP-V2_056-TPL_03,"Diseño de composición central que muestra círculos concéntricos, orientación radial, simetría radial y una paleta morado, gris y rosa."
278,TXT-0279,2ad99c620f0328be96d1664805bc3f0b0f35fb8cbbd0fb8968acd20eb793ba43,1,positivos,CAP-V2_056-TPL_04,"Representación sintética de círculos concéntricos; la orientación es radial, la composición es central, la simetría es radial y los colores son morado, gris y rosa."
279,TXT-0280,f81f0c8bb52be2e32a2c7496a3253df249133afeb4528f6e95d6c4baca046e87,1,positivos,CAP-V2_056-TPL_05,"Textura geométrica con círculos concéntricos, orientación radial, composición central, simetría radial y combinación cromática morado, gris y rosa."
280,TXT-0281,3e3189d59d699cf43d04f8b6e1c08ebfd0ef762bad82ae02abd844d05e204f66,1,sin_color,SCAP-A3FE31524DCA0243-TPL_01,Patrón geométrico sintético con bandas geométricas como motivo principal; orientación horizontal; composición en bandas; simetría repetitiva.
281,TXT-0282,715539009ad80a747bc2d97afa186b1be8b99b1462125a1cf323898dbc2257f4,1,sin_color,SCAP-A3FE31524DCA0243-TPL_02,"Imagen abstracta formada por bandas geométricas, con orientación horizontal, composición en bandas y simetría repetitiva."
282,TXT-0283,26f4998c3e987cc28e4410a180f559e17c4e78786db4d7476eae7ff4f87bc4b8,1,sin_color,SCAP-A3FE31524DCA0243-TPL_03,"Diseño de composición en bandas que muestra bandas geométricas, orientación horizontal y simetría repetitiva."
283,TXT-0284,8ec99bf8895d263e5e881cfa7098cf6dc00a54796680ca5bd7ec250a1617280d,1,sin_color,SCAP-A3FE31524DCA0243-TPL_04,"Representación sintética de bandas geométricas; la orientación es horizontal, la composición es en bandas y la simetría es repetitiva."
284,TXT-0285,a8b150c80abce8ec590d568f137a352a45ee1291576bbf31e73ca6d92f83e168,1,sin_color,SCAP-A3FE31524DCA0243-TPL_05,"Textura geométrica sintética con bandas geométricas, orientación horizontal, composición en bandas y simetría repetitiva."
285,TXT-0286,2e85a00407eadfb4291b33933dd206876299f3a5bc52028a4f061e868c4a8396,1,sin_color,SCAP-390DD4719A974C7E-TPL_01,Patrón geométrico sintético con bandas geométricas como motivo principal; orientación vertical; composición en bandas; simetría repetitiva.
286,TXT-0287,2403990ee92539cc023d9fbee2c331f3522662536c7aa6d0037e7e7ed29eb538,1,sin_color,SCAP-390DD4719A974C7E-TPL_02,"Imagen abstracta formada por bandas geométricas, con orientación vertical, composición en bandas y simetría repetitiva."
287,TXT-0288,fd5a33739487e36684f982fe3a95a411f3ed19ac9ed0cb2250599546de02833e,1,sin_color,SCAP-390DD4719A974C7E-TPL_03,"Diseño de composición en bandas que muestra bandas geométricas, orientación vertical y simetría repetitiva."
288,TXT-0289,94a741ccac22af578da6524c222665f8a237d36a22384fdb19adf2bd20b0d625,1,sin_color,SCAP-390DD4719A974C7E-TPL_04,"Representación sintética de bandas geométricas; la orientación es vertical, la composición es en bandas y la simetría es repetitiva."
289,TXT-0290,f7d92c5d567cec45bee9237f4a96bf43fa65ab6262f46a9b0faa3a7e436ed4ac,1,sin_color,SCAP-390DD4719A974C7E-TPL_05,"Textura geométrica sintética con bandas geométricas, orientación vertical, composición en bandas y simetría repetitiva."
290,TXT-0291,24df3ced46b380101d4ca71c5032213e024894ea72f086fa420d420a32ad1762,1,sin_color,SCAP-83B17E3514D80A83-TPL_01,Patrón geométrico sintético con rombos como motivo principal; orientación diagonal; composición central; simetría bilateral.
291,TXT-0292,a74e0ca871bb00212280ec2e81efc2082c5001adbdbed345f824b5c1143ecbf9,1,sin_color,SCAP-83B17E3514D80A83-TPL_02,"Imagen abstracta formada por rombos, con orientación diagonal, composición central y simetría bilateral."
292,TXT-0293,a73410cf451f2db76652c13e0de262f1059aff505fdfba982d6da359e43a7744,1,sin_color,SCAP-83B17E3514D80A83-TPL_03,"Diseño de composición central que muestra rombos, orientación diagonal y simetría bilateral."
293,TXT-0294,5e204ce0315d407e2f2a1764eb13cff491d8b71ccda55e1b6f779bf8d1333828,1,sin_color,SCAP-83B17E3514D80A83-TPL_04,"Representación sintética de rombos; la orientación es diagonal, la composición es central y la simetría es bilateral."
294,TXT-0295,29f091d737d6cc60053f9e035e4f45ffaa95112e9926b5be0b8e2102269a4253,1,sin_color,SCAP-83B17E3514D80A83-TPL_05,"Textura geométrica sintética con rombos, orientación diagonal, composición central y simetría bilateral."
295,TXT-0296,3de5df1a4e79882e1fe557c015c6091b70d38f702d0333b14e76a66fca8ac973,1,sin_color,SCAP-32D96D397FD7BD30-TPL_01,Patrón geométrico sintético con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría repetitiva.
296,TXT-0297,3ba8fe3347a57bae57c1a7ccb8845de8b35c0f667dfd61e68c6c3660568a193b,1,sin_color,SCAP-32D96D397FD7BD30-TPL_02,"Imagen abstracta formada por grecas escalonadas, con orientación horizontal, composición modular y simetría repetitiva."
297,TXT-0298,fef5fc335a8a5e285e3450e2726a273f54f79eed7bf706f386d1b6decb00581d,1,sin_color,SCAP-32D96D397FD7BD30-TPL_03,"Diseño de composición modular que muestra grecas escalonadas, orientación horizontal y simetría repetitiva."
298,TXT-0299,8c8dcd2444e664f3cee5387653372e59336a535216459307a1a70559516518bf,1,sin_color,SCAP-32D96D397FD7BD30-TPL_04,"Representación sintética de grecas escalonadas; la orientación es horizontal, la composición es modular y la simetría es repetitiva."
299,TXT-0300,9b6f6345a9257968f9a0d656fd863266010ce15596a073f6822f022fd0fc0245,1,sin_color,SCAP-32D96D397FD7BD30-TPL_05,"Textura geométrica sintética con grecas escalonadas, orientación horizontal, composición modular y simetría repetitiva."
300,TXT-0301,854f753f1d4b2783741e9e1dcf51be24fd675c74117af460bb46047596f15ae6,1,sin_color,SCAP-EFDC071AF166C8C3-TPL_01,Patrón geométrico sintético con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva.
301,TXT-0302,909319f897f84bbbc6a8eba896a1f3a4c34b10b9b34ede22d2540306fc1e2dc0,1,sin_color,SCAP-EFDC071AF166C8C3-TPL_02,"Imagen abstracta formada por una cuadrícula geométrica, con orientación bidireccional, composición reticular y simetría repetitiva."
302,TXT-0303,45c38883379e275892409270afe235ea83ced49c457bc5ee4606bfe058b567b5,1,sin_color,SCAP-EFDC071AF166C8C3-TPL_03,"Diseño de composición reticular que muestra una cuadrícula geométrica, orientación bidireccional y simetría repetitiva."
303,TXT-0304,577e7bd9d2296a637b84ded93a0867b5628479dd233dbb11059470ae111bb045,1,sin_color,SCAP-EFDC071AF166C8C3-TPL_04,"Representación sintética de una cuadrícula geométrica; la orientación es bidireccional, la composición es reticular y la simetría es repetitiva."
304,TXT-0305,ad26f4bd1ccb19c762a144f2a9978f30f6899b9b95790e5244d01aab97fc8cc3,1,sin_color,SCAP-EFDC071AF166C8C3-TPL_05,"Textura geométrica sintética con una cuadrícula geométrica, orientación bidireccional, composición reticular y simetría repetitiva."
305,TXT-0306,a51892de5983bac5b22465f343b14c0c513beea879e06a2c76ece51960cf67f7,1,sin_color,SCAP-7193EBD1DE12399C-TPL_01,Patrón geométrico sintético con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría asimétrica.
306,TXT-0307,213f22a15f57a20fbe655acc147314ecb7a7694948bde8ec42ebedf363fa4db7,1,sin_color,SCAP-7193EBD1DE12399C-TPL_02,"Imagen abstracta formada por motivos geométricos combinados, con orientación mixta, composición mixta y simetría asimétrica."
307,TXT-0308,916532410efd778a6528e2ae042c0e53dac9cc033fae22fabf743e07b6c13ab7,1,sin_color,SCAP-7193EBD1DE12399C-TPL_03,"Diseño de composición mixta que muestra motivos geométricos combinados, orientación mixta y simetría asimétrica."
308,TXT-0309,97ba53fc44634843ac6a64c1e9b6533f4df3e42788682bad13eea0dae3fb48d9,1,sin_color,SCAP-7193EBD1DE12399C-TPL_04,"Representación sintética de motivos geométricos combinados; la orientación es mixta, la composición es mixta y la simetría es asimétrica."
309,TXT-0310,71f627adbe371ddde8242c18390bca4566b85e474e6f103b201609b3d1543596,1,sin_color,SCAP-7193EBD1DE12399C-TPL_05,"Textura geométrica sintética con motivos geométricos combinados, orientación mixta, composición mixta y simetría asimétrica."
310,TXT-0311,04b6936360292136927061ba5c021c9233919804bd4fdb694263405b32ebf05c,1,sin_color,SCAP-DBE3E9729199A70D-TPL_01,Patrón geométrico sintético con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva.
311,TXT-0312,42eac6dfb41dc922fd3905cd04144b73a527d454feffe277cc14a09ebf9f9a33,1,sin_color,SCAP-DBE3E9729199A70D-TPL_02,"Imagen abstracta formada por chevrones, con orientación diagonal, composición en bandas y simetría repetitiva."
312,TXT-0313,30c457402636a43af4471dd0acb9f405cdfb456d9b08aec4d79529b408e86fd7,1,sin_color,SCAP-DBE3E9729199A70D-TPL_03,"Diseño de composición en bandas que muestra chevrones, orientación diagonal y simetría repetitiva."
313,TXT-0314,818d3b6743f34dd75dd7c10aa64b8725cf165d337af857a0e0fff6282341509a,1,sin_color,SCAP-DBE3E9729199A70D-TPL_04,"Representación sintética de chevrones; la orientación es diagonal, la composición es en bandas y la simetría es repetitiva."
