condition,source,query_index,caption_id,image_id,semantic_id,split,pattern_id,palette_id,motif,orientation,composition,symmetry,ambiguity_level,template_id,is_canonical,relevant_rank,top1_image_id,top1_score,relevant_score,positive_margin,recall_at_1,recall_at_5,mrr,ndcg_at_10
random,computed_from_baselines_v2_contract,181,CAP-V2_037-TPL_02,V2_037,SEM-5300F3F8950CB672,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_02,false,24,V2_008,0.981880406807,0.534946119396,-0.446934287410,0.000000000000,0.000000000000,0.041666666667,0.000000000000
random,computed_from_baselines_v2_contract,182,CAP-V2_037-TPL_03,V2_037,SEM-5300F3F8950CB672,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_03,false,51,V2_035,0.970047466713,0.072506792739,-0.897540673974,0.000000000000,0.000000000000,0.019607843137,0.000000000000
random,computed_from_baselines_v2_contract,183,CAP-V2_037-TPL_04,V2_037,SEM-5300F3F8950CB672,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_04,false,12,V2_046,0.980694707480,0.791559630045,-0.189135077435,0.000000000000,0.000000000000,0.083333333333,0.000000000000
random,computed_from_baselines_v2_contract,184,CAP-V2_037-TPL_05,V2_037,SEM-5300F3F8950CB672,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_05,false,46,V2_055,0.953137768795,0.143580165745,-0.809557603049,0.000000000000,0.000000000000,0.021739130435,0.000000000000
random,computed_from_baselines_v2_contract,185,CAP-V2_038-TPL_01,V2_038,SEM-2D499E7E496213F7,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_01,true,46,V2_009,0.988275510027,0.181438428535,-0.806837081492,0.000000000000,0.000000000000,0.021739130435,0.000000000000
random,computed_from_baselines_v2_contract,186,CAP-V2_038-TPL_02,V2_038,SEM-2D499E7E496213F7,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_02,false,44,V2_040,0.982727003461,0.120465938309,-0.862261065152,0.000000000000,0.000000000000,0.022727272727,0.000000000000
random,computed_from_baselines_v2_contract,187,CAP-V2_038-TPL_03,V2_038,SEM-2D499E7E496213F7,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_03,false,9,V2_042,0.965963567304,0.744970543748,-0.220993023556,0.000000000000,0.000000000000,0.111111111111,0.301029995664
random,computed_from_baselines_v2_contract,188,CAP-V2_038-TPL_04,V2_038,SEM-2D499E7E496213F7,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_04,false,36,V2_048,0.960304222303,0.326261040403,-0.634043181900,0.000000000000,0.000000000000,0.027777777778,0.000000000000
random,computed_from_baselines_v2_contract,189,CAP-V2_038-TPL_05,V2_038,SEM-2D499E7E496213F7,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_05,false,47,V2_046,0.976357675687,0.288541342231,-0.687816333457,0.000000000000,0.000000000000,0.021276595745,0.000000000000
random,computed_from_baselines_v2_contract,190,CAP-V2_039-TPL_01,V2_039,SEM-99B04CC5A7706E4B,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_01,true,53,V2_013,0.957690659301,0.106600416592,-0.851090242709,0.000000000000,0.000000000000,0.018867924528,0.000000000000
random,computed_from_baselines_v2_contract,191,CAP-V2_039-TPL_02,V2_039,SEM-99B04CC5A7706E4B,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_02,false,2,V2_036,0.986331186926,0.979648441479,-0.006682745448,0.000000000000,1.000000000000,0.500000000000,0.630929753571
random,computed_from_baselines_v2_contract,192,CAP-V2_039-TPL_03,V2_039,SEM-99B04CC5A7706E4B,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_03,false,46,V2_037,0.993602185224,0.243274994959,-0.750327190266,0.000000000000,0.000000000000,0.021739130435,0.000000000000
random,computed_from_baselines_v2_contract,193,CAP-V2_039-TPL_04,V2_039,SEM-99B04CC5A7706E4B,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_04,false,10,V2_019,0.995874466765,0.811497029406,-0.184377437359,0.000000000000,0.000000000000,0.100000000000,0.289064826318
random,computed_from_baselines_v2_contract,194,CAP-V2_039-TPL_05,V2_039,SEM-99B04CC5A7706E4B,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_05,false,37,V2_030,0.995394153793,0.468798268841,-0.526595884952,0.000000000000,0.000000000000,0.027027027027,0.000000000000
random,computed_from_baselines_v2_contract,195,CAP-V2_040-TPL_01,V2_040,SEM-55B6A0B004427F80,ood_palette,grid_reticular,morado_gris_rosa,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_01,true,23,V2_052,0.997487953797,0.575106032837,-0.422381920961,0.000000000000,0.000000000000,0.043478260870,0.000000000000
random,computed_from_baselines_v2_contract,196,CAP-V2_040-TPL_02,V2_040,SEM-55B6A0B004427F80,ood_palette,grid_reticular,morado_gris_rosa,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_02,false,2,V2_010,0.975551869079,0.954546832669,-0.021005036411,0.000000000000,1.000000000000,0.500000000000,0.630929753571
random,computed_from_baselines_v2_contract,197,CAP-V2_040-TPL_03,V2_040,SEM-55B6A0B004427F80,ood_palette,grid_reticular,morado_gris_rosa,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_03,false,5,V2_017,0.985393170490,0.907488253440,-0.077904917051,0.000000000000,1.000000000000,0.200000000000,0.386852807235
random,computed_from_baselines_v2_contract,198,CAP-V2_040-TPL_04,V2_040,SEM-55B6A0B004427F80,ood_palette,grid_reticular,morado_gris_rosa,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_04,false,16,V2_017,0.999532580368,0.597586196469,-0.401946383899,0.000000000000,0.000000000000,0.062500000000,0.000000000000
random,computed_from_baselines_v2_contract,199,CAP-V2_040-TPL_05,V2_040,SEM-55B6A0B004427F80,ood_palette,grid_reticular,morado_gris_rosa,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_05,false,46,V2_041,0.977925710988,0.159694690340,-0.818231020648,0.000000000000,0.000000000000,0.021739130435,0.000000000000
random,computed_from_baselines_v2_contract,200,CAP-V2_041-TPL_01,V2_041,SEM-7182256D7B84CB51,ood_palette,mixed_asymmetric,verde_ocre_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,35,V2_034,0.995128883003,0.392152869861,-0.602976013142,0.000000000000,0.000000000000,0.028571428571,0.000000000000
random,computed_from_baselines_v2_contract,201,CAP-V2_041-TPL_02,V2_041,SEM-7182256D7B84CB51,ood_palette,mixed_asymmetric,verde_ocre_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,21,V2_026,0.973007755083,0.564146192575,-0.408861562508,0.000000000000,0.000000000000,0.047619047619,0.000000000000
random,computed_from_baselines_v2_contract,202,CAP-V2_041-TPL_03,V2_041,SEM-7182256D7B84CB51,ood_palette,mixed_asymmetric,verde_ocre_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,25,V2_046,0.991037107209,0.536984067845,-0.454053039364,0.000000000000,0.000000000000,0.040000000000,0.000000000000
random,computed_from_baselines_v2_contract,203,CAP-V2_041-TPL_04,V2_041,SEM-7182256D7B84CB51,ood_palette,mixed_asymmetric,verde_ocre_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,28,V2_008,0.996486339321,0.532523936300,-0.463962403021,0.000000000000,0.000000000000,0.035714285714,0.000000000000
random,computed_from_baselines_v2_contract,204,CAP-V2_041-TPL_05,V2_041,SEM-7182256D7B84CB51,ood_palette,mixed_asymmetric,verde_ocre_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,3,V2_001,0.959313797113,0.940627510370,-0.018686286743,0.000000000000,1.000000000000,0.333333333333,0.500000000000
random,computed_from_baselines_v2_contract,205,CAP-V2_042-TPL_01,V2_042,SEM-E7CF6ADDFBA2B989,ood_palette,mixed_asymmetric,morado_gris_rosa,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,22,V2_028,0.984716262276,0.582238573942,-0.402477688333,0.000000000000,0.000000000000,0.045454545455,0.000000000000
random,computed_from_baselines_v2_contract,206,CAP-V2_042-TPL_02,V2_042,SEM-E7CF6ADDFBA2B989,ood_palette,mixed_asymmetric,morado_gris_rosa,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,39,V2_004,0.936277362854,0.324225061814,-0.612052301039,0.000000000000,0.000000000000,0.025641025641,0.000000000000
random,computed_from_baselines_v2_contract,207,CAP-V2_042-TPL_03,V2_042,SEM-E7CF6ADDFBA2B989,ood_palette,mixed_asymmetric,morado_gris_rosa,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,31,V2_022,0.982073644483,0.434098654385,-0.547974990098,0.000000000000,0.000000000000,0.032258064516,0.000000000000
random,computed_from_baselines_v2_contract,208,CAP-V2_042-TPL_04,V2_042,SEM-E7CF6ADDFBA2B989,ood_palette,mixed_asymmetric,morado_gris_rosa,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,42,V2_021,0.997696499090,0.221685783645,-0.776010715445,0.000000000000,0.000000000000,0.023809523810,0.000000000000
random,computed_from_baselines_v2_contract,209,CAP-V2_042-TPL_05,V2_042,SEM-E7CF6ADDFBA2B989,ood_palette,mixed_asymmetric,morado_gris_rosa,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,16,V2_043,0.941398639570,0.674034639794,-0.267363999775,0.000000000000,0.000000000000,0.062500000000,0.000000000000
random,computed_from_baselines_v2_contract,210,CAP-V2_043-TPL_01,V2_043,SEM-56C4D842DA98D20F,ood_pattern,chevrons_diagonal,rojo_negro_crema,chevrones,diagonal,bandas,repetitiva,medio,TPL_01,true,40,V2_044,0.996480210687,0.455918458129,-0.540561752558,0.000000000000,0.000000000000,0.025000000000,0.000000000000
random,computed_from_baselines_v2_contract,211,CAP-V2_043-TPL_02,V2_043,SEM-56C4D842DA98D20F,ood_pattern,chevrons_diagonal,rojo_negro_crema,chevrones,diagonal,bandas,repetitiva,medio,TPL_02,false,22,V2_025,0.989622151046,0.680505031624,-0.309117119422,0.000000000000,0.000000000000,0.045454545455,0.000000000000
random,computed_from_baselines_v2_contract,212,CAP-V2_043-TPL_03,V2_043,SEM-56C4D842DA98D20F,ood_pattern,chevrons_diagonal,rojo_negro_crema,chevrones,diagonal,bandas,repetitiva,medio,TPL_03,false,40,V2_018,0.991880554189,0.275787805378,-0.716092748811,0.000000000000,0.000000000000,0.025000000000,0.000000000000
random,computed_from_baselines_v2_contract,213,CAP-V2_043-TPL_04,V2_043,SEM-56C4D842DA98D20F,ood_pattern,chevrons_diagonal,rojo_negro_crema,chevrones,diagonal,bandas,repetitiva,medio,TPL_04,false,14,V2_023,0.962316609699,0.752580587581,-0.209736022119,0.000000000000,0.000000000000,0.071428571429,0.000000000000
random,computed_from_baselines_v2_contract,214,CAP-V2_043-TPL_05,V2_043,SEM-56C4D842DA98D20F,ood_pattern,chevrons_diagonal,rojo_negro_crema,chevrones,diagonal,bandas,repetitiva,medio,TPL_05,false,11,V2_014,0.931012368995,0.669922496129,-0.261089872866,0.000000000000,0.000000000000,0.090909090909,0.000000000000
random,computed_from_baselines_v2_contract,215,CAP-V2_044-TPL_01,V2_044,SEM-14E04EF9E89810AE,ood_pattern,chevrons_diagonal,azul_crema_marron,chevrones,diagonal,bandas,repetitiva,medio,TPL_01,true,10,V2_024,0.990792803651,0.865985246517,-0.124807557134,0.000000000000,0.000000000000,0.100000000000,0.289064826318
random,computed_from_baselines_v2_contract,216,CAP-V2_044-TPL_02,V2_044,SEM-14E04EF9E89810AE,ood_pattern,chevrons_diagonal,azul_crema_marron,chevrones,diagonal,bandas,repetitiva,medio,TPL_02,false,8,V2_030,0.988624440242,0.955610736493,-0.033013703749,0.000000000000,0.000000000000,0.125000000000,0.315464876786
random,computed_from_baselines_v2_contract,217,CAP-V2_044-TPL_03,V2_044,SEM-14E04EF9E89810AE,ood_pattern,chevrons_diagonal,azul_crema_marron,chevrones,diagonal,bandas,repetitiva,medio,TPL_03,false,47,V2_028,0.990357521711,0.260026307059,-0.730331214652,0.000000000000,0.000000000000,0.021276595745,0.000000000000
random,computed_from_baselines_v2_contract,218,CAP-V2_044-TPL_04,V2_044,SEM-14E04EF9E89810AE,ood_pattern,chevrons_diagonal,azul_crema_marron,chevrones,diagonal,bandas,repetitiva,medio,TPL_04,false,39,V2_020,0.988075265909,0.222217167324,-0.765858098585,0.000000000000,0.000000000000,0.025641025641,0.000000000000
random,computed_from_baselines_v2_contract,219,CAP-V2_044-TPL_05,V2_044,SEM-14E04EF9E89810AE,ood_pattern,chevrons_diagonal,azul_crema_marron,chevrones,diagonal,bandas,repetitiva,medio,TPL_05,false,52,V2_015,0.968539056627,0.074672249440,-0.893866807187,0.000000000000,0.000000000000,0.019230769231,0.000000000000
random,computed_from_baselines_v2_contract,220,CAP-V2_045-TPL_01,V2_045,SEM-65762749FD7D9D05,ood_pattern,chevrons_diagonal,ocre_marron_negro,chevrones,diagonal,bandas,repetitiva,medio,TPL_01,true,8,V2_013,0.999324011050,0.888417504155,-0.110906506895,0.000000000000,0.000000000000,0.125000000000,0.315464876786
random,computed_from_baselines_v2_contract,221,CAP-V2_045-TPL_02,V2_045,SEM-65762749FD7D9D05,ood_pattern,chevrons_diagonal,ocre_marron_negro,chevrones,diagonal,bandas,repetitiva,medio,TPL_02,false,8,V2_046,0.988675910322,0.872843996745,-0.115831913577,0.000000000000,0.000000000000,0.125000000000,0.315464876786
random,computed_from_baselines_v2_contract,222,CAP-V2_045-TPL_03,V2_045,SEM-65762749FD7D9D05,ood_pattern,chevrons_diagonal,ocre_marron_negro,chevrones,diagonal,bandas,repetitiva,medio,TPL_03,false,31,V2_019,0.996428731267,0.434667796658,-0.561760934609,0.000000000000,0.000000000000,0.032258064516,0.000000000000
random,computed_from_baselines_v2_contract,223,CAP-V2_045-TPL_04,V2_045,SEM-65762749FD7D9D05,ood_pattern,chevrons_diagonal,ocre_marron_negro,chevrones,diagonal,bandas,repetitiva,medio,TPL_04,false,33,V2_042,0.998575683209,0.353597747901,-0.644977935308,0.000000000000,0.000000000000,0.030303030303,0.000000000000
random,computed_from_baselines_v2_contract,224,CAP-V2_045-TPL_05,V2_045,SEM-65762749FD7D9D05,ood_pattern,chevrons_diagonal,ocre_marron_negro,chevrones,diagonal,bandas,repetitiva,medio,TPL_05,false,46,V2_002,0.986284639376,0.127503252778,-0.858781386598,0.000000000000,0.000000000000,0.021739130435,0.000000000000
random,computed_from_baselines_v2_contract,225,CAP-V2_046-TPL_01,V2_046,SEM-C6432B9E4CDBB5A7,ood_pattern,chevrons_diagonal,blanco_negro_gris,chevrones,diagonal,bandas,repetitiva,medio,TPL_01,true,51,V2_019,0.977330692989,0.106813974200,-0.870516718789,0.000000000000,0.000000000000,0.019607843137,0.000000000000
random,computed_from_baselines_v2_contract,226,CAP-V2_046-TPL_02,V2_046,SEM-C6432B9E4CDBB5A7,ood_pattern,chevrons_diagonal,blanco_negro_gris,chevrones,diagonal,bandas,repetitiva,medio,TPL_02,false,47,V2_006,0.991390683228,0.139928345684,-0.851462337544,0.000000000000,0.000000000000,0.021276595745,0.000000000000
random,computed_from_baselines_v2_contract,227,CAP-V2_046-TPL_03,V2_046,SEM-C6432B9E4CDBB5A7,ood_pattern,chevrons_diagonal,blanco_negro_gris,chevrones,diagonal,bandas,repetitiva,medio,TPL_03,false,15,V2_053,0.966936217834,0.759143079626,-0.207793138208,0.000000000000,0.000000000000,0.066666666667,0.000000000000
random,computed_from_baselines_v2_contract,228,CAP-V2_046-TPL_04,V2_046,SEM-C6432B9E4CDBB5A7,ood_pattern,chevrons_diagonal,blanco_negro_gris,chevrones,diagonal,bandas,repetitiva,medio,TPL_04,false,46,V2_042,0.999340512683,0.210252339498,-0.789088173184,0.000000000000,0.000000000000,0.021739130435,0.000000000000
random,computed_from_baselines_v2_contract,229,CAP-V2_046-TPL_05,V2_046,SEM-C6432B9E4CDBB5A7,ood_pattern,chevrons_diagonal,blanco_negro_gris,chevrones,diagonal,bandas,repetitiva,medio,TPL_05,false,44,V2_034,0.976038773512,0.281542700892,-0.694496072620,0.000000000000,0.000000000000,0.022727272727,0.000000000000
random,computed_from_baselines_v2_contract,230,CAP-V2_047-TPL_01,V2_047,SEM-2FFA4D814BEBCF16,ood_pattern,chevrons_diagonal,multicolor_tierra,chevrones,diagonal,bandas,repetitiva,medio,TPL_01,true,9,V2_030,0.996683645442,0.869283055924,-0.127400589518,0.000000000000,0.000000000000,0.111111111111,0.301029995664
random,computed_from_baselines_v2_contract,231,CAP-V2_047-TPL_02,V2_047,SEM-2FFA4D814BEBCF16,ood_pattern,chevrons_diagonal,multicolor_tierra,chevrones,diagonal,bandas,repetitiva,medio,TPL_02,false,12,V2_006,0.980347338686,0.680678198831,-0.299669139856,0.000000000000,0.000000000000,0.083333333333,0.000000000000
random,computed_from_baselines_v2_contract,232,CAP-V2_047-TPL_03,V2_047,SEM-2FFA4D814BEBCF16,ood_pattern,chevrons_diagonal,multicolor_tierra,chevrones,diagonal,bandas,repetitiva,medio,TPL_03,false,32,V2_024,0.989695632528,0.466448477491,-0.523247155038,0.000000000000,0.000000000000,0.031250000000,0.000000000000
random,computed_from_baselines_v2_contract,233,CAP-V2_047-TPL_04,V2_047,SEM-2FFA4D814BEBCF16,ood_pattern,chevrons_diagonal,multicolor_tierra,chevrones,diagonal,bandas,repetitiva,medio,TPL_04,false,22,V2_023,0.985086250286,0.574722789501,-0.410363460785,0.000000000000,0.000000000000,0.045454545455,0.000000000000
random,computed_from_baselines_v2_contract,234,CAP-V2_047-TPL_05,V2_047,SEM-2FFA4D814BEBCF16,ood_pattern,chevrons_diagonal,multicolor_tierra,chevrones,diagonal,bandas,repetitiva,medio,TPL_05,false,37,V2_030,0.959839860297,0.285377372892,-0.674462487405,0.000000000000,0.000000000000,0.027027027027,0.000000000000
random,computed_from_baselines_v2_contract,235,CAP-V2_048-TPL_01,V2_048,SEM-EE8AABF8E6A4B9F8,ood_pattern,circles_concentric,rojo_negro_crema,círculos concéntricos,radial,central,radial,bajo,TPL_01,true,36,V2_036,0.992160035991,0.359606163107,-0.632553872884,0.000000000000,0.000000000000,0.027777777778,0.000000000000
random,computed_from_baselines_v2_contract,236,CAP-V2_048-TPL_02,V2_048,SEM-EE8AABF8E6A4B9F8,ood_pattern,circles_concentric,rojo_negro_crema,círculos concéntricos,radial,central,radial,bajo,TPL_02,false,47,V2_046,0.964475608237,0.104162069529,-0.860313538708,0.000000000000,0.000000000000,0.021276595745,0.000000000000
random,computed_from_baselines_v2_contract,237,CAP-V2_048-TPL_03,V2_048,SEM-EE8AABF8E6A4B9F8,ood_pattern,circles_concentric,rojo_negro_crema,círculos concéntricos,radial,central,radial,bajo,TPL_03,false,30,V2_033,0.994899828973,0.518615535091,-0.476284293881,0.000000000000,0.000000000000,0.033333333333,0.000000000000
random,computed_from_baselines_v2_contract,238,CAP-V2_048-TPL_04,V2_048,SEM-EE8AABF8E6A4B9F8,ood_pattern,circles_concentric,rojo_negro_crema,círculos concéntricos,radial,central,radial,bajo,TPL_04,false,43,V2_013,0.937405904570,0.192872310999,-0.744533593570,0.000000000000,0.000000000000,0.023255813953,0.000000000000
random,computed_from_baselines_v2_contract,239,CAP-V2_048-TPL_05,V2_048,SEM-EE8AABF8E6A4B9F8,ood_pattern,circles_concentric,rojo_negro_crema,círculos concéntricos,radial,central,radial,bajo,TPL_05,false,22,V2_001,0.994628602156,0.701042034273,-0.293586567882,0.000000000000,0.000000000000,0.045454545455,0.000000000000
random,computed_from_baselines_v2_contract,240,CAP-V2_049-TPL_01,V2_049,SEM-6D37CFF774A2170A,ood_pattern,circles_concentric,azul_crema_marron,círculos concéntricos,radial,central,radial,bajo,TPL_01,true,9,V2_035,0.996552446128,0.760819204877,-0.235733241252,0.000000000000,0.000000000000,0.111111111111,0.301029995664
random,computed_from_baselines_v2_contract,241,CAP-V2_049-TPL_02,V2_049,SEM-6D37CFF774A2170A,ood_pattern,circles_concentric,azul_crema_marron,círculos concéntricos,radial,central,radial,bajo,TPL_02,false,11,V2_051,0.985561270354,0.792729257990,-0.192832012364,0.000000000000,0.000000000000,0.090909090909,0.000000000000
random,computed_from_baselines_v2_contract,242,CAP-V2_049-TPL_03,V2_049,SEM-6D37CFF774A2170A,ood_pattern,circles_concentric,azul_crema_marron,círculos concéntricos,radial,central,radial,bajo,TPL_03,false,28,V2_041,0.988087123291,0.484436836314,-0.503650286977,0.000000000000,0.000000000000,0.035714285714,0.000000000000
random,computed_from_baselines_v2_contract,243,CAP-V2_049-TPL_04,V2_049,SEM-6D37CFF774A2170A,ood_pattern,circles_concentric,azul_crema_marron,círculos concéntricos,radial,central,radial,bajo,TPL_04,false,17,V2_045,0.971761569659,0.704266871807,-0.267494697853,0.000000000000,0.000000000000,0.058823529412,0.000000000000
random,computed_from_baselines_v2_contract,244,CAP-V2_049-TPL_05,V2_049,SEM-6D37CFF774A2170A,ood_pattern,circles_concentric,azul_crema_marron,círculos concéntricos,radial,central,radial,bajo,TPL_05,false,8,V2_005,0.990032198370,0.873602733391,-0.116429464979,0.000000000000,0.000000000000,0.125000000000,0.315464876786
random,computed_from_baselines_v2_contract,245,CAP-V2_050-TPL_01,V2_050,SEM-FC6C9490A1241F7A,ood_pattern,circles_concentric,ocre_marron_negro,círculos concéntricos,radial,central,radial,bajo,TPL_01,true,11,V2_043,0.973407371598,0.814232871963,-0.159174499634,0.000000000000,0.000000000000,0.090909090909,0.000000000000
random,computed_from_baselines_v2_contract,246,CAP-V2_050-TPL_02,V2_050,SEM-FC6C9490A1241F7A,ood_pattern,circles_concentric,ocre_marron_negro,círculos concéntricos,radial,central,radial,bajo,TPL_02,false,31,V2_042,0.969033017877,0.514692986206,-0.454340031671,0.000000000000,0.000000000000,0.032258064516,0.000000000000
random,computed_from_baselines_v2_contract,247,CAP-V2_050-TPL_03,V2_050,SEM-FC6C9490A1241F7A,ood_pattern,circles_concentric,ocre_marron_negro,círculos concéntricos,radial,central,radial,bajo,TPL_03,false,6,V2_034,0.993438797714,0.884211293924,-0.109227503791,0.000000000000,0.000000000000,0.166666666667,0.356207187108
random,computed_from_baselines_v2_contract,248,CAP-V2_050-TPL_04,V2_050,SEM-FC6C9490A1241F7A,ood_pattern,circles_concentric,ocre_marron_negro,círculos concéntricos,radial,central,radial,bajo,TPL_04,false,46,V2_006,0.995321911102,0.271712814572,-0.723609096530,0.000000000000,0.000000000000,0.021739130435,0.000000000000
random,computed_from_baselines_v2_contract,249,CAP-V2_050-TPL_05,V2_050,SEM-FC6C9490A1241F7A,ood_pattern,circles_concentric,ocre_marron_negro,círculos concéntricos,radial,central,radial,bajo,TPL_05,false,47,V2_009,0.998607801586,0.178403640475,-0.820204161111,0.000000000000,0.000000000000,0.021276595745,0.000000000000
random,computed_from_baselines_v2_contract,250,CAP-V2_051-TPL_01,V2_051,SEM-0920FB69B33089FA,ood_pattern,circles_concentric,blanco_negro_gris,círculos concéntricos,radial,central,radial,bajo,TPL_01,true,48,V2_031,0.966257169546,0.169464764804,-0.796792404742,0.000000000000,0.000000000000,0.020833333333,0.000000000000
random,computed_from_baselines_v2_contract,251,CAP-V2_051-TPL_02,V2_051,SEM-0920FB69B33089FA,ood_pattern,circles_concentric,blanco_negro_gris,círculos concéntricos,radial,central,radial,bajo,TPL_02,false,45,V2_016,0.995540672832,0.188380049287,-0.807160623545,0.000000000000,0.000000000000,0.022222222222,0.000000000000
random,computed_from_baselines_v2_contract,252,CAP-V2_051-TPL_03,V2_051,SEM-0920FB69B33089FA,ood_pattern,circles_concentric,blanco_negro_gris,círculos concéntricos,radial,central,radial,bajo,TPL_03,false,25,V2_022,0.996404649578,0.618574752417,-0.377829897160,0.000000000000,0.000000000000,0.040000000000,0.000000000000
random,computed_from_baselines_v2_contract,253,CAP-V2_051-TPL_04,V2_051,SEM-0920FB69B33089FA,ood_pattern,circles_concentric,blanco_negro_gris,círculos concéntricos,radial,central,radial,bajo,TPL_04,false,26,V2_030,0.981969138669,0.588927446930,-0.393041691738,0.000000000000,0.000000000000,0.038461538462,0.000000000000
random,computed_from_baselines_v2_contract,254,CAP-V2_051-TPL_05,V2_051,SEM-0920FB69B33089FA,ood_pattern,circles_concentric,blanco_negro_gris,círculos concéntricos,radial,central,radial,bajo,TPL_05,false,3,V2_015,0.970468917929,0.950185002068,-0.020283915861,0.000000000000,1.000000000000,0.333333333333,0.500000000000
random,computed_from_baselines_v2_contract,255,CAP-V2_052-TPL_01,V2_052,SEM-E1BF16D5596893CB,ood_pattern,circles_concentric,multicolor_tierra,círculos concéntricos,radial,central,radial,bajo,TPL_01,true,22,V2_012,0.985538719257,0.594261918161,-0.391276801096,0.000000000000,0.000000000000,0.045454545455,0.000000000000
random,computed_from_baselines_v2_contract,256,CAP-V2_052-TPL_02,V2_052,SEM-E1BF16D5596893CB,ood_pattern,circles_concentric,multicolor_tierra,círculos concéntricos,radial,central,radial,bajo,TPL_02,false,31,V2_054,0.983697593717,0.462140504533,-0.521557089184,0.000000000000,0.000000000000,0.032258064516,0.000000000000
random,computed_from_baselines_v2_contract,257,CAP-V2_052-TPL_03,V2_052,SEM-E1BF16D5596893CB,ood_pattern,circles_concentric,multicolor_tierra,círculos concéntricos,radial,central,radial,bajo,TPL_03,false,25,V2_031,0.969956958603,0.554676014014,-0.415280944589,0.000000000000,0.000000000000,0.040000000000,0.000000000000
random,computed_from_baselines_v2_contract,258,CAP-V2_052-TPL_04,V2_052,SEM-E1BF16D5596893CB,ood_pattern,circles_concentric,multicolor_tierra,círculos concéntricos,radial,central,radial,bajo,TPL_04,false,2,V2_028,0.978486993044,0.978355880273,-0.000131112771,0.000000000000,1.000000000000,0.500000000000,0.630929753571
random,computed_from_baselines_v2_contract,259,CAP-V2_052-TPL_05,V2_052,SEM-E1BF16D5596893CB,ood_pattern,circles_concentric,multicolor_tierra,círculos concéntricos,radial,central,radial,bajo,TPL_05,false,54,V2_017,0.995668176066,0.099441928253,-0.896226247813,0.000000000000,0.000000000000,0.018518518519,0.000000000000
random,computed_from_baselines_v2_contract,260,CAP-V2_053-TPL_01,V2_053,SEM-20B860903E0F0C0C,ood_both,chevrons_diagonal,verde_ocre_crema,chevrones,diagonal,bandas,repetitiva,medio,TPL_01,true,47,V2_012,0.970340290330,0.164775942229,-0.805564348101,0.000000000000,0.000000000000,0.021276595745,0.000000000000
random,computed_from_baselines_v2_contract,261,CAP-V2_053-TPL_02,V2_053,SEM-20B860903E0F0C0C,ood_both,chevrons_diagonal,verde_ocre_crema,chevrones,diagonal,bandas,repetitiva,medio,TPL_02,false,32,V2_004,0.957632314383,0.402003821507,-0.555628492876,0.000000000000,0.000000000000,0.031250000000,0.000000000000
