caption_id,image_id,semantic_id,structure_id,colorless_caption_id,template_id,is_canonical,split,pattern_id,palette_id,motif,orientation,composition,symmetry,caption_text,caption_sha256
CAP-V2_025-TPL_01,V2_025,SEM-07F558960B386287,STR-EFDC071AF166C8C3,SCAP-EFDC071AF166C8C3-TPL_01,TPL_01,true,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Patr?n geom?trico sint?tico con paleta rojo tierra, ocre, verde oscuro y azul profundo; con una cuadrícula geométrica como motivo principal; orientaci?n bidireccional; composici?n reticular; simetr?a repetitiva.",e71c1df2ae8a2faaeb5229f9def517172d8875bfa287f47f447e7ef4706f0c33
CAP-V2_025-TPL_02,V2_025,SEM-07F558960B386287,STR-EFDC071AF166C8C3,SCAP-EFDC071AF166C8C3-TPL_02,TPL_02,false,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Imagen abstracta en colores rojo tierra, ocre, verde oscuro y azul profundo, formada por una cuadrícula geométrica, con orientación bidireccional, composición reticular y simetría repetitiva.",0a49a3e7aec236c69016cc64bbeaf2d345a02bc963dab1ef532b510f48d0df2c
CAP-V2_025-TPL_03,V2_025,SEM-07F558960B386287,STR-EFDC071AF166C8C3,SCAP-EFDC071AF166C8C3-TPL_03,TPL_03,false,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Diseño de composición reticular que muestra una cuadrícula geométrica, orientación bidireccional, simetría repetitiva y una paleta rojo tierra, ocre, verde oscuro y azul profundo.",87ebb9bbf0c8239eac45189187ce08480ca9e40776741b79a74b8dd7ec53993e
CAP-V2_025-TPL_04,V2_025,SEM-07F558960B386287,STR-EFDC071AF166C8C3,SCAP-EFDC071AF166C8C3-TPL_04,TPL_04,false,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Representación sintética de una cuadrícula geométrica; la orientación es bidireccional, la composición es reticular, la simetría es repetitiva y los colores son rojo tierra, ocre, verde oscuro y azul profundo.",8ac3b7e14549f46bd26553219fcd15a2d905876e98344e75b411e9ab9fbb39e4
CAP-V2_025-TPL_05,V2_025,SEM-07F558960B386287,STR-EFDC071AF166C8C3,SCAP-EFDC071AF166C8C3-TPL_05,TPL_05,false,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Textura geométrica con una cuadrícula geométrica, orientación bidireccional, composición reticular, simetría repetitiva y combinación cromática rojo tierra, ocre, verde oscuro y azul profundo.",5169e110f769450da046316b6bf6c42ce6907a65137c8687ed30fa514d28a676
CAP-V2_026-TPL_01,V2_026,SEM-13F83CA2D0998B44,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_01,TPL_01,true,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,"Patr?n geom?trico sint?tico con paleta rojo oscuro, negro y crema; con motivos geométricos combinados como motivo principal; orientaci?n mixta; composici?n mixta; simetr?a asimétrica.",d4a6470f0deee63becb0a70780ae01e10c78aec1e02635a028d978dce082b77e
CAP-V2_026-TPL_02,V2_026,SEM-13F83CA2D0998B44,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_02,TPL_02,false,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,"Imagen abstracta en colores rojo oscuro, negro y crema, formada por motivos geométricos combinados, con orientación mixta, composición mixta y simetría asimétrica.",961ba880775acba83044c5185d549794e2633558b05570c3c7d6a29367283186
CAP-V2_026-TPL_03,V2_026,SEM-13F83CA2D0998B44,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_03,TPL_03,false,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,"Diseño de composición mixta que muestra motivos geométricos combinados, orientación mixta, simetría asimétrica y una paleta rojo oscuro, negro y crema.",9d10ff1ca0c4a49ff5ae471cb25706d59b46ec65c6ebe22ff24dd612b978f923
CAP-V2_026-TPL_04,V2_026,SEM-13F83CA2D0998B44,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_04,TPL_04,false,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,"Representación sintética de motivos geométricos combinados; la orientación es mixta, la composición es mixta, la simetría es asimétrica y los colores son rojo oscuro, negro y crema.",2c573e7ceeab6ba6bd5c7af3035426098464e721d7561d10ac9a5d9719510621
CAP-V2_026-TPL_05,V2_026,SEM-13F83CA2D0998B44,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_05,TPL_05,false,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,"Textura geométrica con motivos geométricos combinados, orientación mixta, composición mixta, simetría asimétrica y combinación cromática rojo oscuro, negro y crema.",79a7b8d8a8f0c5c66ee1bdaef280ca581800f152728131c75eb99dfc06dbf3ee
CAP-V2_027-TPL_01,V2_027,SEM-A81DDA56894526D2,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_01,TPL_01,true,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,"Patr?n geom?trico sint?tico con paleta azul profundo, crema y marrón; con motivos geométricos combinados como motivo principal; orientaci?n mixta; composici?n mixta; simetr?a asimétrica.",b97e20697ec47ff542e55636a30866e8105a763dd6a377531e0b8dfcf33b0e4f
CAP-V2_027-TPL_02,V2_027,SEM-A81DDA56894526D2,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_02,TPL_02,false,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,"Imagen abstracta en colores azul profundo, crema y marrón, formada por motivos geométricos combinados, con orientación mixta, composición mixta y simetría asimétrica.",2960b469a1d2e71b85f02d11ca99342cff4273e36d5d247b13b2de0b6bfa8302
CAP-V2_027-TPL_03,V2_027,SEM-A81DDA56894526D2,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_03,TPL_03,false,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,"Diseño de composición mixta que muestra motivos geométricos combinados, orientación mixta, simetría asimétrica y una paleta azul profundo, crema y marrón.",b541dc250f46cf13e063e859e09363fa304a6a7aab3f9ff11b18707f3f1776a5
CAP-V2_027-TPL_04,V2_027,SEM-A81DDA56894526D2,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_04,TPL_04,false,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,"Representación sintética de motivos geométricos combinados; la orientación es mixta, la composición es mixta, la simetría es asimétrica y los colores son azul profundo, crema y marrón.",4b888c8f1771b1c6659c53307a31ab98feb884a26add675886ecee959dd1548b
CAP-V2_027-TPL_05,V2_027,SEM-A81DDA56894526D2,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_05,TPL_05,false,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,"Textura geométrica con motivos geométricos combinados, orientación mixta, composición mixta, simetría asimétrica y combinación cromática azul profundo, crema y marrón.",2a3b1be4d0d4c54b6f30c649d39836ed51fdc5d8f78bfc3d9eb076e8e7207c7e
CAP-V2_028-TPL_01,V2_028,SEM-395EB585FE6F4A0F,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_01,TPL_01,true,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,"Patr?n geom?trico sint?tico con paleta ocre, marrón y negro; con motivos geométricos combinados como motivo principal; orientaci?n mixta; composici?n mixta; simetr?a asimétrica.",70a8fd3b0fbe9ea35b4eeb91acb526ca3e525569ab08847ab8279a5f4dad6bed
CAP-V2_028-TPL_02,V2_028,SEM-395EB585FE6F4A0F,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_02,TPL_02,false,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,"Imagen abstracta en colores ocre, marrón y negro, formada por motivos geométricos combinados, con orientación mixta, composición mixta y simetría asimétrica.",2b1de60ac21acd03e10e047e1b83b5432b4a1833082eba85a495e5913fb79608
CAP-V2_028-TPL_03,V2_028,SEM-395EB585FE6F4A0F,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_03,TPL_03,false,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,"Diseño de composición mixta que muestra motivos geométricos combinados, orientación mixta, simetría asimétrica y una paleta ocre, marrón y negro.",c9d72356739b1f9a7ed652ac8c52462c6c1fcdffedeea4892de3a3a6750d340e
CAP-V2_028-TPL_04,V2_028,SEM-395EB585FE6F4A0F,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_04,TPL_04,false,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,"Representación sintética de motivos geométricos combinados; la orientación es mixta, la composición es mixta, la simetría es asimétrica y los colores son ocre, marrón y negro.",7c168bdf4f386936f22dc947139ab8ce757a2c9ec263958d3afd9f310f524a41
CAP-V2_028-TPL_05,V2_028,SEM-395EB585FE6F4A0F,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_05,TPL_05,false,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,"Textura geométrica con motivos geométricos combinados, orientación mixta, composición mixta, simetría asimétrica y combinación cromática ocre, marrón y negro.",c30bec42323826bd43cf62d5e45d692f8b6e458ce7026234dfc7f998b6471275
CAP-V2_029-TPL_01,V2_029,SEM-4F620F242D17BFDE,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_01,TPL_01,true,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,"Patr?n geom?trico sint?tico con paleta blanco, negro y gris; con motivos geométricos combinados como motivo principal; orientaci?n mixta; composici?n mixta; simetr?a asimétrica.",a37c216a694563e2ff41c78e7b635d569d495c62594e16d6d8a84b7d41199c63
CAP-V2_029-TPL_02,V2_029,SEM-4F620F242D17BFDE,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_02,TPL_02,false,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,"Imagen abstracta en colores blanco, negro y gris, formada por motivos geométricos combinados, con orientación mixta, composición mixta y simetría asimétrica.",2db678d360fead34f90fa4ec6cf06069bc3bde7d0b19d8520dbfa69caee708b9
CAP-V2_029-TPL_03,V2_029,SEM-4F620F242D17BFDE,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_03,TPL_03,false,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,"Diseño de composición mixta que muestra motivos geométricos combinados, orientación mixta, simetría asimétrica y una paleta blanco, negro y gris.",61816e15f89f94f40b22f174a6b5bb11c074180541543a2a05b74838e48f8220
CAP-V2_029-TPL_04,V2_029,SEM-4F620F242D17BFDE,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_04,TPL_04,false,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,"Representación sintética de motivos geométricos combinados; la orientación es mixta, la composición es mixta, la simetría es asimétrica y los colores son blanco, negro y gris.",356a849537003f85639add198fb748a1d68a457709120396e53bfc65e1c17458
CAP-V2_029-TPL_05,V2_029,SEM-4F620F242D17BFDE,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_05,TPL_05,false,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,"Textura geométrica con motivos geométricos combinados, orientación mixta, composición mixta, simetría asimétrica y combinación cromática blanco, negro y gris.",20739d0903e04e3407fff83f2ee2d970a8d3b95008d083efd9c8e435423511bc
CAP-V2_030-TPL_01,V2_030,SEM-395AFC2FCA575E5C,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_01,TPL_01,true,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,"Patr?n geom?trico sint?tico con paleta rojo tierra, ocre, verde oscuro y azul profundo; con motivos geométricos combinados como motivo principal; orientaci?n mixta; composici?n mixta; simetr?a asimétrica.",7d760f9de706f7742499756338643a7ab28bd888340c604831c06273f8085a5d
CAP-V2_030-TPL_02,V2_030,SEM-395AFC2FCA575E5C,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_02,TPL_02,false,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,"Imagen abstracta en colores rojo tierra, ocre, verde oscuro y azul profundo, formada por motivos geométricos combinados, con orientación mixta, composición mixta y simetría asimétrica.",eed59e2ce3838bf7b3e5f2c25fae04cf8869fe564c3c68a28b096c743057c065
CAP-V2_030-TPL_03,V2_030,SEM-395AFC2FCA575E5C,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_03,TPL_03,false,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,"Diseño de composición mixta que muestra motivos geométricos combinados, orientación mixta, simetría asimétrica y una paleta rojo tierra, ocre, verde oscuro y azul profundo.",96d1729c28d49f95969e3c37eeb326b4582d008da3fe52c681d19fac86167ab4
CAP-V2_030-TPL_04,V2_030,SEM-395AFC2FCA575E5C,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_04,TPL_04,false,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,"Representación sintética de motivos geométricos combinados; la orientación es mixta, la composición es mixta, la simetría es asimétrica y los colores son rojo tierra, ocre, verde oscuro y azul profundo.",47e0f3a8fc7e1ae6571bb854071bc2a1d12e4a0011bde2e2600ade075c6d91f6
CAP-V2_030-TPL_05,V2_030,SEM-395AFC2FCA575E5C,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_05,TPL_05,false,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,"Textura geométrica con motivos geométricos combinados, orientación mixta, composición mixta, simetría asimétrica y combinación cromática rojo tierra, ocre, verde oscuro y azul profundo.",5370b5abcfd7145b329de87f5969d013b08f6bb695689d8c5288847056efabfa
CAP-V2_031-TPL_01,V2_031,SEM-5385CECF3CA2ED7C,STR-A3FE31524DCA0243,SCAP-A3FE31524DCA0243-TPL_01,TPL_01,true,ood_palette,bands_horizontal,verde_ocre_crema,bandas geométricas,horizontal,bandas,repetitiva,"Patr?n geom?trico sint?tico con paleta verde, ocre y crema; con bandas geométricas como motivo principal; orientaci?n horizontal; composici?n en bandas; simetr?a repetitiva.",896b7f8cd21b36fd5c309a662061624bb83a98bc253d14e49f63db4fdd958597
CAP-V2_031-TPL_02,V2_031,SEM-5385CECF3CA2ED7C,STR-A3FE31524DCA0243,SCAP-A3FE31524DCA0243-TPL_02,TPL_02,false,ood_palette,bands_horizontal,verde_ocre_crema,bandas geométricas,horizontal,bandas,repetitiva,"Imagen abstracta en colores verde, ocre y crema, formada por bandas geométricas, con orientación horizontal, composición en bandas y simetría repetitiva.",12ab3a00dae37d9aa64e59aacaa315793fc0210431534779330ec838f8558f55
CAP-V2_031-TPL_03,V2_031,SEM-5385CECF3CA2ED7C,STR-A3FE31524DCA0243,SCAP-A3FE31524DCA0243-TPL_03,TPL_03,false,ood_palette,bands_horizontal,verde_ocre_crema,bandas geométricas,horizontal,bandas,repetitiva,"Diseño de composición en bandas que muestra bandas geométricas, orientación horizontal, simetría repetitiva y una paleta verde, ocre y crema.",c608d7f0508e558c36d8660158e892049b742dc3bbbd9342630ea547d0695593
CAP-V2_031-TPL_04,V2_031,SEM-5385CECF3CA2ED7C,STR-A3FE31524DCA0243,SCAP-A3FE31524DCA0243-TPL_04,TPL_04,false,ood_palette,bands_horizontal,verde_ocre_crema,bandas geométricas,horizontal,bandas,repetitiva,"Representación sintética de bandas geométricas; la orientación es horizontal, la composición es en bandas, la simetría es repetitiva y los colores son verde, ocre y crema.",9b4b22e92029a5565148a3ddab46a84f139a84d792f6aa8d557e07cfcfabeb80
CAP-V2_031-TPL_05,V2_031,SEM-5385CECF3CA2ED7C,STR-A3FE31524DCA0243,SCAP-A3FE31524DCA0243-TPL_05,TPL_05,false,ood_palette,bands_horizontal,verde_ocre_crema,bandas geométricas,horizontal,bandas,repetitiva,"Textura geométrica con bandas geométricas, orientación horizontal, composición en bandas, simetría repetitiva y combinación cromática verde, ocre y crema.",3c251744753346f60f3eaba84adfbf8a23348363fd0a0a85a4f43ff9241bc3f2
CAP-V2_032-TPL_01,V2_032,SEM-EBDDE1D48F194248,STR-A3FE31524DCA0243,SCAP-A3FE31524DCA0243-TPL_01,TPL_01,true,ood_palette,bands_horizontal,morado_gris_rosa,bandas geométricas,horizontal,bandas,repetitiva,"Patr?n geom?trico sint?tico con paleta morado, gris y rosa; con bandas geométricas como motivo principal; orientaci?n horizontal; composici?n en bandas; simetr?a repetitiva.",4db8535076c9c1a0f9c2b3c6446c2534884928d1ecf26b3388b66e348f986365
CAP-V2_032-TPL_02,V2_032,SEM-EBDDE1D48F194248,STR-A3FE31524DCA0243,SCAP-A3FE31524DCA0243-TPL_02,TPL_02,false,ood_palette,bands_horizontal,morado_gris_rosa,bandas geométricas,horizontal,bandas,repetitiva,"Imagen abstracta en colores morado, gris y rosa, formada por bandas geométricas, con orientación horizontal, composición en bandas y simetría repetitiva.",71eb03a790fe1bb05dc812675f8d5172ff228bc1c1399b1f3a23008e6927ccd9
CAP-V2_032-TPL_03,V2_032,SEM-EBDDE1D48F194248,STR-A3FE31524DCA0243,SCAP-A3FE31524DCA0243-TPL_03,TPL_03,false,ood_palette,bands_horizontal,morado_gris_rosa,bandas geométricas,horizontal,bandas,repetitiva,"Diseño de composición en bandas que muestra bandas geométricas, orientación horizontal, simetría repetitiva y una paleta morado, gris y rosa.",13ecbe7d61a093e434b2dd5c84ed50977076f802d3cfa0b773dbb2314eb13ffe
CAP-V2_032-TPL_04,V2_032,SEM-EBDDE1D48F194248,STR-A3FE31524DCA0243,SCAP-A3FE31524DCA0243-TPL_04,TPL_04,false,ood_palette,bands_horizontal,morado_gris_rosa,bandas geométricas,horizontal,bandas,repetitiva,"Representación sintética de bandas geométricas; la orientación es horizontal, la composición es en bandas, la simetría es repetitiva y los colores son morado, gris y rosa.",ba94f5d4ef231235e9750d882c89faa7cad3a78da0323c35d2389527cb9fef0d
CAP-V2_032-TPL_05,V2_032,SEM-EBDDE1D48F194248,STR-A3FE31524DCA0243,SCAP-A3FE31524DCA0243-TPL_05,TPL_05,false,ood_palette,bands_horizontal,morado_gris_rosa,bandas geométricas,horizontal,bandas,repetitiva,"Textura geométrica con bandas geométricas, orientación horizontal, composición en bandas, simetría repetitiva y combinación cromática morado, gris y rosa.",891f2b59d3b03521a2dd08a960f1c48c0c975b678e08b0f2c63d246c9ab8034c
CAP-V2_033-TPL_01,V2_033,SEM-5B7B82044BDAE8EB,STR-390DD4719A974C7E,SCAP-390DD4719A974C7E-TPL_01,TPL_01,true,ood_palette,bands_vertical,verde_ocre_crema,bandas geométricas,vertical,bandas,repetitiva,"Patr?n geom?trico sint?tico con paleta verde, ocre y crema; con bandas geométricas como motivo principal; orientaci?n vertical; composici?n en bandas; simetr?a repetitiva.",1522d3a35c6de7fda3a6fc10d116ee8267a0071885b9cb2fdf07c5218312b22f
CAP-V2_033-TPL_02,V2_033,SEM-5B7B82044BDAE8EB,STR-390DD4719A974C7E,SCAP-390DD4719A974C7E-TPL_02,TPL_02,false,ood_palette,bands_vertical,verde_ocre_crema,bandas geométricas,vertical,bandas,repetitiva,"Imagen abstracta en colores verde, ocre y crema, formada por bandas geométricas, con orientación vertical, composición en bandas y simetría repetitiva.",82fd5c546d8f587910957aaebf1b9078ff230d3b8113811285ddef9be866cd71
CAP-V2_033-TPL_03,V2_033,SEM-5B7B82044BDAE8EB,STR-390DD4719A974C7E,SCAP-390DD4719A974C7E-TPL_03,TPL_03,false,ood_palette,bands_vertical,verde_ocre_crema,bandas geométricas,vertical,bandas,repetitiva,"Diseño de composición en bandas que muestra bandas geométricas, orientación vertical, simetría repetitiva y una paleta verde, ocre y crema.",4a53d4de6ec799e04da903f8cb4a1fa01bf0d332147f1faa9f872d1fa7d7c737
CAP-V2_033-TPL_04,V2_033,SEM-5B7B82044BDAE8EB,STR-390DD4719A974C7E,SCAP-390DD4719A974C7E-TPL_04,TPL_04,false,ood_palette,bands_vertical,verde_ocre_crema,bandas geométricas,vertical,bandas,repetitiva,"Representación sintética de bandas geométricas; la orientación es vertical, la composición es en bandas, la simetría es repetitiva y los colores son verde, ocre y crema.",a89f8edc48f1039124e9f8272b8340d8b3399c9d5d29b0ae55f1204a9afeedfa
CAP-V2_033-TPL_05,V2_033,SEM-5B7B82044BDAE8EB,STR-390DD4719A974C7E,SCAP-390DD4719A974C7E-TPL_05,TPL_05,false,ood_palette,bands_vertical,verde_ocre_crema,bandas geométricas,vertical,bandas,repetitiva,"Textura geométrica con bandas geométricas, orientación vertical, composición en bandas, simetría repetitiva y combinación cromática verde, ocre y crema.",b9d2de16870616a806542cac488a331fd3b2e513a96e4bc14e0fd8291a212ea0
CAP-V2_034-TPL_01,V2_034,SEM-E53EDC29A9BA52BC,STR-390DD4719A974C7E,SCAP-390DD4719A974C7E-TPL_01,TPL_01,true,ood_palette,bands_vertical,morado_gris_rosa,bandas geométricas,vertical,bandas,repetitiva,"Patr?n geom?trico sint?tico con paleta morado, gris y rosa; con bandas geométricas como motivo principal; orientaci?n vertical; composici?n en bandas; simetr?a repetitiva.",648fce6e082f66c736c13a9cdcd039e0e62718512f27de84ebfebef528f3e732
CAP-V2_034-TPL_02,V2_034,SEM-E53EDC29A9BA52BC,STR-390DD4719A974C7E,SCAP-390DD4719A974C7E-TPL_02,TPL_02,false,ood_palette,bands_vertical,morado_gris_rosa,bandas geométricas,vertical,bandas,repetitiva,"Imagen abstracta en colores morado, gris y rosa, formada por bandas geométricas, con orientación vertical, composición en bandas y simetría repetitiva.",302ae668a21820872e6dde898d2d08990125f422810567b477a336a281f44884
CAP-V2_034-TPL_03,V2_034,SEM-E53EDC29A9BA52BC,STR-390DD4719A974C7E,SCAP-390DD4719A974C7E-TPL_03,TPL_03,false,ood_palette,bands_vertical,morado_gris_rosa,bandas geométricas,vertical,bandas,repetitiva,"Diseño de composición en bandas que muestra bandas geométricas, orientación vertical, simetría repetitiva y una paleta morado, gris y rosa.",f06e57672ef90e8c8c52ca316bafa1341a98105c6938e55e69c311bcbc3fafe2
CAP-V2_034-TPL_04,V2_034,SEM-E53EDC29A9BA52BC,STR-390DD4719A974C7E,SCAP-390DD4719A974C7E-TPL_04,TPL_04,false,ood_palette,bands_vertical,morado_gris_rosa,bandas geométricas,vertical,bandas,repetitiva,"Representación sintética de bandas geométricas; la orientación es vertical, la composición es en bandas, la simetría es repetitiva y los colores son morado, gris y rosa.",7b9eadebfb1f31ec7d3a546e56787e19b37f7c557d9ffac001b5a234ec9d2b22
CAP-V2_034-TPL_05,V2_034,SEM-E53EDC29A9BA52BC,STR-390DD4719A974C7E,SCAP-390DD4719A974C7E-TPL_05,TPL_05,false,ood_palette,bands_vertical,morado_gris_rosa,bandas geométricas,vertical,bandas,repetitiva,"Textura geométrica con bandas geométricas, orientación vertical, composición en bandas, simetría repetitiva y combinación cromática morado, gris y rosa.",663d49701078d6d4183863ed5bc451fcc44fdc6bbb8aeb9fa3ad4d7673891685
CAP-V2_035-TPL_01,V2_035,SEM-FFE7DFAAFAF2AC61,STR-83B17E3514D80A83,SCAP-83B17E3514D80A83-TPL_01,TPL_01,true,ood_palette,diamonds_central,verde_ocre_crema,rombos,diagonal,central,bilateral,"Patr?n geom?trico sint?tico con paleta verde, ocre y crema; con rombos como motivo principal; orientaci?n diagonal; composici?n central; simetr?a bilateral.",14238d45552abd8d8316de42cb4ef5ed7f2c0b620e2d7003905ac6733e2b7101
CAP-V2_035-TPL_02,V2_035,SEM-FFE7DFAAFAF2AC61,STR-83B17E3514D80A83,SCAP-83B17E3514D80A83-TPL_02,TPL_02,false,ood_palette,diamonds_central,verde_ocre_crema,rombos,diagonal,central,bilateral,"Imagen abstracta en colores verde, ocre y crema, formada por rombos, con orientación diagonal, composición central y simetría bilateral.",ec8fd678405dfd7be4f53412b5dc50adec78c6b1e0d1e20355e75235367f017a
CAP-V2_035-TPL_03,V2_035,SEM-FFE7DFAAFAF2AC61,STR-83B17E3514D80A83,SCAP-83B17E3514D80A83-TPL_03,TPL_03,false,ood_palette,diamonds_central,verde_ocre_crema,rombos,diagonal,central,bilateral,"Diseño de composición central que muestra rombos, orientación diagonal, simetría bilateral y una paleta verde, ocre y crema.",32e85d44028b390787bff1c24c6076aefffe8e4454912aef0afb7687c04666cd
CAP-V2_035-TPL_04,V2_035,SEM-FFE7DFAAFAF2AC61,STR-83B17E3514D80A83,SCAP-83B17E3514D80A83-TPL_04,TPL_04,false,ood_palette,diamonds_central,verde_ocre_crema,rombos,diagonal,central,bilateral,"Representación sintética de rombos; la orientación es diagonal, la composición es central, la simetría es bilateral y los colores son verde, ocre y crema.",6a703945c74a3cb2ec53f2d91467e842d934d4e9a434eeec0e8ab0a50b2d0329
CAP-V2_035-TPL_05,V2_035,SEM-FFE7DFAAFAF2AC61,STR-83B17E3514D80A83,SCAP-83B17E3514D80A83-TPL_05,TPL_05,false,ood_palette,diamonds_central,verde_ocre_crema,rombos,diagonal,central,bilateral,"Textura geométrica con rombos, orientación diagonal, composición central, simetría bilateral y combinación cromática verde, ocre y crema.",7ecbdc80d2f0030d9a35235a2548e38c07fcc7e5dd0688cbc6fc4ec440f4ccc1
CAP-V2_036-TPL_01,V2_036,SEM-A391BDC002181DD1,STR-83B17E3514D80A83,SCAP-83B17E3514D80A83-TPL_01,TPL_01,true,ood_palette,diamonds_central,morado_gris_rosa,rombos,diagonal,central,bilateral,"Patr?n geom?trico sint?tico con paleta morado, gris y rosa; con rombos como motivo principal; orientaci?n diagonal; composici?n central; simetr?a bilateral.",88963f29cd148b77d10f0405cba169b71648d8e9509f15e0fd4952b02dd9e103
CAP-V2_036-TPL_02,V2_036,SEM-A391BDC002181DD1,STR-83B17E3514D80A83,SCAP-83B17E3514D80A83-TPL_02,TPL_02,false,ood_palette,diamonds_central,morado_gris_rosa,rombos,diagonal,central,bilateral,"Imagen abstracta en colores morado, gris y rosa, formada por rombos, con orientación diagonal, composición central y simetría bilateral.",4c6daa1ddd9fa4c84b2b965ac62b8e0297e284115a30588e47b01e4ae3efff59
CAP-V2_036-TPL_03,V2_036,SEM-A391BDC002181DD1,STR-83B17E3514D80A83,SCAP-83B17E3514D80A83-TPL_03,TPL_03,false,ood_palette,diamonds_central,morado_gris_rosa,rombos,diagonal,central,bilateral,"Diseño de composición central que muestra rombos, orientación diagonal, simetría bilateral y una paleta morado, gris y rosa.",db2e9db68ccbdbb379c7b9c38a7862ecd8a08c16e8221b914e40a1e63f9d1def
CAP-V2_036-TPL_04,V2_036,SEM-A391BDC002181DD1,STR-83B17E3514D80A83,SCAP-83B17E3514D80A83-TPL_04,TPL_04,false,ood_palette,diamonds_central,morado_gris_rosa,rombos,diagonal,central,bilateral,"Representación sintética de rombos; la orientación es diagonal, la composición es central, la simetría es bilateral y los colores son morado, gris y rosa.",bb80b78b19da0df5fb78ab687105467cb9deb278b4c620fd2ae766202b543946
